"","TRG_sub","hemi","label_name","network_name","dice_coeff","dataset"
"396",176744,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"397",176744,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"398",176744,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"399",176744,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"400",176744,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"401",176744,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"402",176744,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"403",176744,"lh","prcus-p","VisualA",0,"HCP_discovery"
"404",176744,"rh","prcus-p","VisualA",0,"HCP_discovery"
"405",176744,"lh","prcus-p","VisualB",0,"HCP_discovery"
"406",176744,"rh","prcus-p","VisualB",0,"HCP_discovery"
"407",176744,"lh","prcus-p","VisualC",0,"HCP_discovery"
"408",176744,"rh","prcus-p","VisualC",0,"HCP_discovery"
"409",151425,"lh","prcus-p","Auditory",0,"HCP_discovery"
"410",151425,"rh","prcus-p","Auditory",0,"HCP_discovery"
"411",151425,"lh","prcus-p","ControlA",0.0626151012891344,"HCP_discovery"
"412",151425,"rh","prcus-p","ControlA",0.0299145299145299,"HCP_discovery"
"413",151425,"lh","prcus-p","ControlB",0.173611111111111,"HCP_discovery"
"414",151425,"rh","prcus-p","ControlB",0.311355311355311,"HCP_discovery"
"415",151425,"lh","prcus-p","ControlC",0.0299625468164794,"HCP_discovery"
"416",151425,"rh","prcus-p","ControlC",0.209708737864078,"HCP_discovery"
"417",151425,"lh","prcus-p","DefaultA",0.886772486772487,"HCP_discovery"
"418",151425,"rh","prcus-p","DefaultA",0.811855670103093,"HCP_discovery"
"419",151425,"lh","prcus-p","DefaultB",0.111310592459605,"HCP_discovery"
"420",151425,"rh","prcus-p","DefaultB",0,"HCP_discovery"
"421",151425,"lh","prcus-p","DefaultC",0,"HCP_discovery"
"422",151425,"rh","prcus-p","DefaultC",0,"HCP_discovery"
"423",151425,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"424",151425,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"425",151425,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"426",151425,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"427",151425,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"428",151425,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"429",151425,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"430",151425,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"431",151425,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"432",151425,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"433",151425,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"434",151425,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"435",151425,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"436",151425,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"437",151425,"lh","prcus-p","VisualA",0,"HCP_discovery"
"438",151425,"rh","prcus-p","VisualA",0,"HCP_discovery"
"439",151425,"lh","prcus-p","VisualB",0,"HCP_discovery"
"440",151425,"rh","prcus-p","VisualB",0,"HCP_discovery"
"441",151425,"lh","prcus-p","VisualC",0,"HCP_discovery"
"442",151425,"rh","prcus-p","VisualC",0,"HCP_discovery"
"443",644044,"lh","prcus-p","Auditory",0,"HCP_discovery"
"444",644044,"rh","prcus-p","Auditory",0,"HCP_discovery"
"445",644044,"lh","prcus-p","ControlA",0,"HCP_discovery"
"446",644044,"rh","prcus-p","ControlA",0,"HCP_discovery"
"447",644044,"lh","prcus-p","ControlB",0,"HCP_discovery"
"448",644044,"rh","prcus-p","ControlB",0.0234375,"HCP_discovery"
"449",644044,"lh","prcus-p","ControlC",0,"HCP_discovery"
"450",644044,"rh","prcus-p","ControlC",0.163339382940109,"HCP_discovery"
"451",644044,"lh","prcus-p","DefaultA",1,"HCP_discovery"
"452",644044,"rh","prcus-p","DefaultA",0.468986384266263,"HCP_discovery"
"453",644044,"lh","prcus-p","DefaultB",0,"HCP_discovery"
"454",644044,"rh","prcus-p","DefaultB",0.670170827858081,"HCP_discovery"
"455",644044,"lh","prcus-p","DefaultC",0,"HCP_discovery"
"456",644044,"rh","prcus-p","DefaultC",0.163339382940109,"HCP_discovery"
"457",644044,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"458",644044,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"459",644044,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"460",644044,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"461",644044,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"462",644044,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"463",644044,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"464",644044,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"465",644044,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"466",644044,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"467",644044,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"468",644044,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"469",644044,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"470",644044,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"471",644044,"lh","prcus-p","VisualA",0,"HCP_discovery"
"472",644044,"rh","prcus-p","VisualA",0,"HCP_discovery"
"473",644044,"lh","prcus-p","VisualB",0,"HCP_discovery"
"474",644044,"rh","prcus-p","VisualB",0,"HCP_discovery"
"475",644044,"lh","prcus-p","VisualC",0,"HCP_discovery"
"476",644044,"rh","prcus-p","VisualC",0,"HCP_discovery"
"477",128127,"lh","prcus-p","Auditory",0,"HCP_discovery"
"478",128127,"rh","prcus-p","Auditory",0,"HCP_discovery"
"479",128127,"lh","prcus-p","ControlA",0,"HCP_discovery"
"480",128127,"rh","prcus-p","ControlA",0,"HCP_discovery"
"481",128127,"lh","prcus-p","ControlB",0,"HCP_discovery"
"482",128127,"rh","prcus-p","ControlB",0,"HCP_discovery"
"483",128127,"lh","prcus-p","ControlC",0,"HCP_discovery"
"484",128127,"rh","prcus-p","ControlC",0,"HCP_discovery"
"485",128127,"lh","prcus-p","DefaultA",0.905349794238683,"HCP_discovery"
"486",128127,"rh","prcus-p","DefaultA",0.752043596730245,"HCP_discovery"
"487",128127,"lh","prcus-p","DefaultB",0.202702702702703,"HCP_discovery"
"488",128127,"rh","prcus-p","DefaultB",0.238461538461538,"HCP_discovery"
"489",128127,"lh","prcus-p","DefaultC",0.113475177304965,"HCP_discovery"
"490",128127,"rh","prcus-p","DefaultC",0.41522491349481,"HCP_discovery"
"491",128127,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"492",128127,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"493",128127,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"494",128127,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"495",128127,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"496",128127,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"497",128127,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"498",128127,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"499",128127,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"500",128127,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"501",128127,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"502",128127,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"503",128127,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"504",128127,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"505",128127,"lh","prcus-p","VisualA",0,"HCP_discovery"
"506",128127,"rh","prcus-p","VisualA",0,"HCP_discovery"
"507",128127,"lh","prcus-p","VisualB",0,"HCP_discovery"
"508",128127,"rh","prcus-p","VisualB",0,"HCP_discovery"
"509",128127,"lh","prcus-p","VisualC",0,"HCP_discovery"
"510",128127,"rh","prcus-p","VisualC",0,"HCP_discovery"
"511",146937,"lh","prcus-p","Auditory",0,"HCP_discovery"
"512",146937,"rh","prcus-p","Auditory",0,"HCP_discovery"
"513",146937,"lh","prcus-p","ControlA",0,"HCP_discovery"
"514",146937,"rh","prcus-p","ControlA",0,"HCP_discovery"
"515",146937,"lh","prcus-p","ControlB",0,"HCP_discovery"
"516",146937,"rh","prcus-p","ControlB",0,"HCP_discovery"
"517",146937,"lh","prcus-p","ControlC",0,"HCP_discovery"
"518",146937,"rh","prcus-p","ControlC",0,"HCP_discovery"
"519",146937,"lh","prcus-p","DefaultA",0.971337579617834,"HCP_discovery"
"520",146937,"rh","prcus-p","DefaultA",0.915458937198068,"HCP_discovery"
"521",146937,"lh","prcus-p","DefaultB",0.105571847507331,"HCP_discovery"
"522",146937,"rh","prcus-p","DefaultB",0.269749518304432,"HCP_discovery"
"523",146937,"lh","prcus-p","DefaultC",0,"HCP_discovery"
"524",146937,"rh","prcus-p","DefaultC",0,"HCP_discovery"
"525",146937,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"526",146937,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"527",146937,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"528",146937,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"529",146937,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"530",146937,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"531",146937,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"532",146937,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"533",146937,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"534",146937,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"535",146937,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"536",146937,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"537",146937,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"538",146937,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"539",146937,"lh","prcus-p","VisualA",0,"HCP_discovery"
"540",146937,"rh","prcus-p","VisualA",0,"HCP_discovery"
"541",146937,"lh","prcus-p","VisualB",0,"HCP_discovery"
"542",146937,"rh","prcus-p","VisualB",0,"HCP_discovery"
"543",146937,"lh","prcus-p","VisualC",0,"HCP_discovery"
"544",146937,"rh","prcus-p","VisualC",0,"HCP_discovery"
"545",585256,"lh","prcus-p","Auditory",0,"HCP_discovery"
"546",585256,"rh","prcus-p","Auditory",0,"HCP_discovery"
"547",585256,"lh","prcus-p","ControlA",0,"HCP_discovery"
"548",585256,"rh","prcus-p","ControlA",0.0810810810810811,"HCP_discovery"
"549",585256,"lh","prcus-p","ControlB",0.581081081081081,"HCP_discovery"
"550",585256,"rh","prcus-p","ControlB",0.278787878787879,"HCP_discovery"
"551",585256,"lh","prcus-p","ControlC",0,"HCP_discovery"
"552",585256,"rh","prcus-p","ControlC",0.196825396825397,"HCP_discovery"
"553",585256,"lh","prcus-p","DefaultA",0.74251497005988,"HCP_discovery"
"554",585256,"rh","prcus-p","DefaultA",0,"HCP_discovery"
"555",585256,"lh","prcus-p","DefaultB",0,"HCP_discovery"
"556",585256,"rh","prcus-p","DefaultB",0,"HCP_discovery"
"557",585256,"lh","prcus-p","DefaultC",0,"HCP_discovery"
"558",585256,"rh","prcus-p","DefaultC",0.426592797783933,"HCP_discovery"
"559",585256,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"560",585256,"rh","prcus-p","DorsAttnA",0.185303514376997,"HCP_discovery"
"561",585256,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"562",585256,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"563",585256,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"564",585256,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"565",585256,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"566",585256,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"567",585256,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"568",585256,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"569",585256,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"570",585256,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"571",585256,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"572",585256,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"573",585256,"lh","prcus-p","VisualA",0,"HCP_discovery"
"574",585256,"rh","prcus-p","VisualA",0.278787878787879,"HCP_discovery"
"575",585256,"lh","prcus-p","VisualB",0,"HCP_discovery"
"576",585256,"rh","prcus-p","VisualB",0.262996941896024,"HCP_discovery"
"577",585256,"lh","prcus-p","VisualC",0,"HCP_discovery"
"578",585256,"rh","prcus-p","VisualC",0,"HCP_discovery"
"579",867468,"lh","prcus-p","Auditory",0,"HCP_discovery"
"580",867468,"rh","prcus-p","Auditory",0,"HCP_discovery"
"581",867468,"lh","prcus-p","ControlA",0,"HCP_discovery"
"582",867468,"rh","prcus-p","ControlA",0,"HCP_discovery"
"583",867468,"lh","prcus-p","ControlB",0.34136546184739,"HCP_discovery"
"584",867468,"rh","prcus-p","ControlB",0,"HCP_discovery"
"585",867468,"lh","prcus-p","ControlC",0,"HCP_discovery"
"586",867468,"rh","prcus-p","ControlC",0,"HCP_discovery"
"587",867468,"lh","prcus-p","DefaultA",0.874659400544959,"HCP_discovery"
"588",867468,"rh","prcus-p","DefaultA",1,"HCP_discovery"
"589",867468,"lh","prcus-p","DefaultB",0.0333333333333333,"HCP_discovery"
"590",867468,"rh","prcus-p","DefaultB",0,"HCP_discovery"
"591",867468,"lh","prcus-p","DefaultC",0,"HCP_discovery"
"592",867468,"rh","prcus-p","DefaultC",0,"HCP_discovery"
"593",867468,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"594",867468,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"595",867468,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"596",867468,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"597",867468,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"598",867468,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"599",867468,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"600",867468,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"601",867468,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"602",867468,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"603",867468,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"604",867468,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"605",867468,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"606",867468,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"607",867468,"lh","prcus-p","VisualA",0,"HCP_discovery"
"608",867468,"rh","prcus-p","VisualA",0,"HCP_discovery"
"609",867468,"lh","prcus-p","VisualB",0,"HCP_discovery"
"610",867468,"rh","prcus-p","VisualB",0,"HCP_discovery"
"611",867468,"lh","prcus-p","VisualC",0,"HCP_discovery"
"612",867468,"rh","prcus-p","VisualC",0,"HCP_discovery"
"613",380036,"lh","prcus-p","Auditory",0,"HCP_discovery"
"614",380036,"rh","prcus-p","Auditory",0,"HCP_discovery"
"615",380036,"lh","prcus-p","ControlA",0.00646203554119548,"HCP_discovery"
"616",380036,"rh","prcus-p","ControlA",0.025518341307815,"HCP_discovery"
"617",380036,"lh","prcus-p","ControlB",0,"HCP_discovery"
"618",380036,"rh","prcus-p","ControlB",0.149476831091181,"HCP_discovery"
"619",380036,"lh","prcus-p","ControlC",0.0658307210031348,"HCP_discovery"
"620",380036,"rh","prcus-p","ControlC",0.11280487804878,"HCP_discovery"
"621",380036,"lh","prcus-p","DefaultA",0.66305525460455,"HCP_discovery"
"622",380036,"rh","prcus-p","DefaultA",0.90150842945874,"HCP_discovery"
"623",380036,"lh","prcus-p","DefaultB",0.472772277227723,"HCP_discovery"
"624",380036,"rh","prcus-p","DefaultB",0,"HCP_discovery"
"625",380036,"lh","prcus-p","DefaultC",0.271708683473389,"HCP_discovery"
"626",380036,"rh","prcus-p","DefaultC",0.0503937007874016,"HCP_discovery"
"627",380036,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"628",380036,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"629",380036,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"630",380036,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"631",380036,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"632",380036,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"633",380036,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"634",380036,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"635",380036,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"636",380036,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"637",380036,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"638",380036,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"639",380036,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"640",380036,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"641",380036,"lh","prcus-p","VisualA",0,"HCP_discovery"
"642",380036,"rh","prcus-p","VisualA",0,"HCP_discovery"
"643",380036,"lh","prcus-p","VisualB",0,"HCP_discovery"
"644",380036,"rh","prcus-p","VisualB",0,"HCP_discovery"
"645",380036,"lh","prcus-p","VisualC",0,"HCP_discovery"
"646",380036,"rh","prcus-p","VisualC",0,"HCP_discovery"
"647",522434,"lh","prcus-p","Auditory",0,"HCP_discovery"
"648",522434,"rh","prcus-p","Auditory",0,"HCP_discovery"
"649",522434,"lh","prcus-p","ControlA",0,"HCP_discovery"
"650",522434,"rh","prcus-p","ControlA",0,"HCP_discovery"
"651",522434,"lh","prcus-p","ControlB",0,"HCP_discovery"
"652",522434,"rh","prcus-p","ControlB",0.0117994100294985,"HCP_discovery"
"653",522434,"lh","prcus-p","ControlC",0,"HCP_discovery"
"654",522434,"rh","prcus-p","ControlC",0,"HCP_discovery"
"655",522434,"lh","prcus-p","DefaultA",1,"HCP_discovery"
"656",522434,"rh","prcus-p","DefaultA",0.819614711033275,"HCP_discovery"
"657",522434,"lh","prcus-p","DefaultB",0,"HCP_discovery"
"658",522434,"rh","prcus-p","DefaultB",0.461187214611872,"HCP_discovery"
"659",522434,"lh","prcus-p","DefaultC",0,"HCP_discovery"
"660",522434,"rh","prcus-p","DefaultC",0,"HCP_discovery"
"661",522434,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"662",522434,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"663",522434,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"664",522434,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"665",522434,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"666",522434,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"667",522434,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"668",522434,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"669",522434,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"670",522434,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"671",522434,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"672",522434,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"673",522434,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"674",522434,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"675",522434,"lh","prcus-p","VisualA",0,"HCP_discovery"
"676",522434,"rh","prcus-p","VisualA",0,"HCP_discovery"
"677",522434,"lh","prcus-p","VisualB",0,"HCP_discovery"
"678",522434,"rh","prcus-p","VisualB",0,"HCP_discovery"
"679",522434,"lh","prcus-p","VisualC",0,"HCP_discovery"
"680",522434,"rh","prcus-p","VisualC",0,"HCP_discovery"
"681",214019,"lh","prcus-p","Auditory",0,"HCP_discovery"
"682",214019,"rh","prcus-p","Auditory",0,"HCP_discovery"
"683",214019,"lh","prcus-p","ControlA",0,"HCP_discovery"
"684",214019,"rh","prcus-p","ControlA",0.208333333333333,"HCP_discovery"
"685",214019,"lh","prcus-p","ControlB",0,"HCP_discovery"
"686",214019,"rh","prcus-p","ControlB",0.335483870967742,"HCP_discovery"
"687",214019,"lh","prcus-p","ControlC",0,"HCP_discovery"
"688",214019,"rh","prcus-p","ControlC",0.139423076923077,"HCP_discovery"
"689",214019,"lh","prcus-p","DefaultA",0.97841726618705,"HCP_discovery"
"690",214019,"rh","prcus-p","DefaultA",0,"HCP_discovery"
"691",214019,"lh","prcus-p","DefaultB",0.0810810810810811,"HCP_discovery"
"692",214019,"rh","prcus-p","DefaultB",0,"HCP_discovery"
"693",214019,"lh","prcus-p","DefaultC",0,"HCP_discovery"
"694",214019,"rh","prcus-p","DefaultC",0.0405063291139241,"HCP_discovery"
"695",214019,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"696",214019,"rh","prcus-p","DorsAttnA",0.690355329949239,"HCP_discovery"
"697",214019,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"698",214019,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"699",214019,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"700",214019,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"701",214019,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"702",214019,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"703",214019,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"704",214019,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"705",214019,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"706",214019,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
"707",214019,"lh","prcus-p","VenAttnB",0,"HCP_discovery"
"708",214019,"rh","prcus-p","VenAttnB",0,"HCP_discovery"
"709",214019,"lh","prcus-p","VisualA",0,"HCP_discovery"
"710",214019,"rh","prcus-p","VisualA",0.11219512195122,"HCP_discovery"
"711",214019,"lh","prcus-p","VisualB",0,"HCP_discovery"
"712",214019,"rh","prcus-p","VisualB",0,"HCP_discovery"
"713",214019,"lh","prcus-p","VisualC",0,"HCP_discovery"
"714",214019,"rh","prcus-p","VisualC",0,"HCP_discovery"
"715",185947,"lh","prcus-p","Auditory",0,"HCP_discovery"
"716",185947,"rh","prcus-p","Auditory",0,"HCP_discovery"
"717",185947,"lh","prcus-p","ControlA",0,"HCP_discovery"
"718",185947,"rh","prcus-p","ControlA",0.529850746268657,"HCP_discovery"
"719",185947,"lh","prcus-p","ControlB",0,"HCP_discovery"
"720",185947,"rh","prcus-p","ControlB",0.430278884462151,"HCP_discovery"
"721",185947,"lh","prcus-p","ControlC",0,"HCP_discovery"
"722",185947,"rh","prcus-p","ControlC",0.217194570135747,"HCP_discovery"
"723",185947,"lh","prcus-p","DefaultA",0.356687898089172,"HCP_discovery"
"724",185947,"rh","prcus-p","DefaultA",0.0686274509803922,"HCP_discovery"
"725",185947,"lh","prcus-p","DefaultB",0.10989010989011,"HCP_discovery"
"726",185947,"rh","prcus-p","DefaultB",0.0398009950248756,"HCP_discovery"
"727",185947,"lh","prcus-p","DefaultC",0.808314087759815,"HCP_discovery"
"728",185947,"rh","prcus-p","DefaultC",0.316239316239316,"HCP_discovery"
"729",185947,"lh","prcus-p","DorsAttnA",0,"HCP_discovery"
"730",185947,"rh","prcus-p","DorsAttnA",0,"HCP_discovery"
"731",185947,"lh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"732",185947,"rh","prcus-p","DorsalAttentionB",0,"HCP_discovery"
"733",185947,"lh","prcus-p","SomMotorA",0,"HCP_discovery"
"734",185947,"rh","prcus-p","SomMotorA",0,"HCP_discovery"
"735",185947,"lh","prcus-p","SomatomotorB",0,"HCP_discovery"
"736",185947,"rh","prcus-p","SomatomotorB",0,"HCP_discovery"
"737",185947,"lh","prcus-p","TemporalParietal",0,"HCP_discovery"
"738",185947,"rh","prcus-p","TemporalParietal",0,"HCP_discovery"
"739",185947,"lh","prcus-p","VenAttnA",0,"HCP_discovery"
"740",185947,"rh","prcus-p","VenAttnA",0,"HCP_discovery"
