"","sub","hemi","label","cortical_thickness_mean","myelin","dataset","ratio","label_dataset"
"1092",107321,"lh","prculs",2.026,1.40554797649384,"HCP_replication",1.44143069740948,"prculs r"
"1093",107321,"lh","prcus-p",2.498,1.31829929351807,"HCP_replication",1.89486561381197,"prcus-p r"
"1094",107321,"lh","prcus-i",2.219,1.33603656291962,"HCP_replication",1.66088268958063,"prcus-i r"
"1095",107321,"lh","prcus-a",2.195,1.25220143795013,"HCP_replication",1.75291285689086,"prcus-a r"
"1096",107321,"lh","spls",2.717,1.34049153327942,"HCP_replication",2.02686845276303,"spls r"
"1097",107321,"lh","mcgs",2.051,1.3081728219986,"HCP_replication",1.56783566017411,"MCGS r"
"1098",107321,"lh","ifrms",3.489,1.38499522209167,"HCP_replication",2.51914226442658,"ifrms r"
"1099",108121,"lh","pos",2.409,1.44165229797363,"HCP_replication",1.67099931334765,"POS r"
"1100",108121,"lh","prculs",2.33,1.3846024274826,"HCP_replication",1.6827935252405,"prculs r"
"1101",108121,"lh","prcus-p",2.448,1.33881664276123,"HCP_replication",1.82848040710873,"prcus-p r"
"1102",108121,"lh","prcus-i",2.756,1.31469702720642,"HCP_replication",2.09630047301178,"prcus-i r"
"1103",108121,"lh","prcus-a",3.05,1.29521346092224,"HCP_replication",2.35482419849797,"prcus-a r"
"1104",108121,"lh","spls",2.676,1.33384573459625,"HCP_replication",2.00622900429338,"spls r"
"1105",108121,"lh","mcgs",2.347,1.31431114673615,"HCP_replication",1.78572631437262,"MCGS r"
"1106",108121,"lh","ifrms",3.193,1.31526303291321,"HCP_replication",2.42765129110923,"ifrms r"
"1107",110007,"lh","pos",2.319,1.40942585468292,"HCP_replication",1.64535083012345,"POS r"
"1108",110007,"lh","prculs",2.073,1.39880406856537,"HCP_replication",1.48198024768837,"prculs r"
"1109",110007,"lh","prcus-p",3.187,1.29527652263641,"HCP_replication",2.46047847259145,"prcus-p r"
"1110",110007,"lh","prcus-i",2.388,1.28922724723816,"HCP_replication",1.8522723632437,"prcus-i r"
"1111",110007,"lh","prcus-a",2.197,1.29386329650879,"HCP_replication",1.69801555228294,"prcus-a r"
"1112",110007,"lh","spls",2.819,1.29979014396667,"HCP_replication",2.16881164477601,"spls r"
"1113",110007,"lh","mcgs",2.278,1.28831148147583,"HCP_replication",1.76820592904321,"MCGS r"
"1114",110007,"lh","ifrms",2.825,1.45484900474548,"HCP_replication",1.94178226797785,"ifrms r"
"1115",102311,"rh","pos",2.597,1.42326188087463,"HCP_replication",1.8246817644017,"POS r"
"1116",102311,"rh","prculs",2.684,1.3825421333313,"HCP_replication",1.94135132325608,"prculs r"
"1117",102311,"rh","prcus-p",2.687,1.34989845752716,"HCP_replication",1.99052009061647,"prcus-p r"
"1118",102311,"rh","prcus-i",2.812,1.28377306461334,"HCP_replication",2.19041828926902,"prcus-i r"
"1119",102311,"rh","prcus-a",2.219,1.28797841072083,"HCP_replication",1.72285496521492,"prcus-a r"
"1120",102311,"rh","spls",2.758,1.35327637195587,"HCP_replication",2.03801681397415,"spls r"
"1121",102311,"rh","mcgs",2.318,1.30369830131531,"HCP_replication",1.77801873152811,"MCGS r"
"1122",102311,"rh","ifrms",3.616,1.31049692630768,"HCP_replication",2.75925866548048,"ifrms r"
"1123",102513,"rh","pos",2.545,1.44311881065369,"HCP_replication",1.76354156096627,"POS r"
"1124",102513,"rh","prculs",2.403,1.40427672863007,"HCP_replication",1.71120118350478,"prculs r"
"1125",102513,"rh","prcus-p",2.964,1.42285811901093,"HCP_replication",2.08313110098452,"prcus-p r"
"1126",102513,"rh","prcus-i",2.444,1.31672608852386,"HCP_replication",1.85611876403231,"prcus-i r"
"1127",102513,"rh","prcus-a",2.63,1.31502521038055,"HCP_replication",1.99996165795096,"prcus-a r"
"1128",102513,"rh","spls",2.905,1.37933421134949,"HCP_replication",2.10608855786869,"spls r"
"1129",102513,"rh","mcgs",2.291,1.33089828491211,"HCP_replication",1.72139375786429,"MCGS r"
"1130",102513,"rh","ifrms",3.994,1.31091141700745,"HCP_replication",3.04673523182635,"ifrms r"
"1131",104416,"rh","pos",2.378,1.45071947574615,"HCP_replication",1.63918665169703,"POS r"
"1132",104416,"rh","prculs",2.109,1.42002010345459,"HCP_replication",1.48519024122917,"prculs r"
"1133",104416,"rh","prcus-p",2.771,1.2817587852478,"HCP_replication",2.16187322598634,"prcus-p r"
"1134",104416,"rh","prcus-i",2.28,1.27797770500183,"HCP_replication",1.78406868216589,"prcus-i r"
"1135",104416,"rh","prcus-a",2.791,1.30287420749664,"HCP_replication",2.14218685421877,"prcus-a r"
"1136",104416,"rh","spls",2.689,1.34080350399017,"HCP_replication",2.00551385195344,"spls r"
"1137",104416,"rh","mcgs",2.221,1.28673660755157,"HCP_replication",1.72607197694186,"MCGS r"
"1138",104416,"rh","ifrms",3.533,1.33016407489777,"HCP_replication",2.65606331329579,"ifrms r"
"1139",105014,"rh","pos",2.749,1.45219790935516,"HCP_replication",1.89299267151588,"POS r"
"1140",105014,"rh","prculs",2.312,1.41476893424988,"HCP_replication",1.63418912023668,"prculs r"
"1141",105014,"rh","prcus-p",3.236,1.33768951892853,"HCP_replication",2.41909647508638,"prcus-p r"
"1142",105014,"rh","prcus-i",2.732,1.30454015731812,"HCP_replication",2.09422453166674,"prcus-i r"
"1143",105014,"rh","prcus-a",2.614,1.31947147846222,"HCP_replication",1.98109625154345,"prcus-a r"
"1144",105014,"rh","spls",3.088,1.33658123016357,"HCP_replication",2.31037211230483,"spls r"
"1145",105014,"rh","mcgs",2.294,1.29054617881775,"HCP_replication",1.77754197226906,"MCGS r"
"1146",105014,"rh","ifrms",3.695,1.40029573440552,"HCP_replication",2.6387283123223,"ifrms r"
"1147",107422,"rh","pos",2.338,1.45837223529816,"HCP_replication",1.60315723476593,"POS r"
"1148",107422,"rh","prculs",2.212,1.41213810443878,"HCP_replication",1.56641903015506,"prculs r"
"1149",107422,"rh","prcus-p",2.128,1.29080271720886,"HCP_replication",1.64858655132167,"prcus-p r"
"1150",107422,"rh","prcus-i",2.308,1.33871424198151,"HCP_replication",1.72404231435067,"prcus-i r"
"1151",107422,"rh","prcus-a",3.172,1.26093125343323,"HCP_replication",2.5156010618052,"prcus-a r"
"1152",107422,"rh","spls",2.9,1.34573984146118,"HCP_replication",2.15494846080445,"spls r"
"1153",107422,"rh","mcgs",2.241,1.32238924503326,"HCP_replication",1.69465988052832,"MCGS r"
"1154",107422,"rh","ifrms",4.209,1.28717446327209,"HCP_replication",3.26995300178689,"ifrms r"
"1155",108525,"rh","pos",2.553,1.4564995765686,"HCP_replication",1.75283264140362,"POS r"
"1156",108525,"rh","prculs",2.255,1.41979551315308,"HCP_replication",1.58825688566384,"prculs r"
"1157",108525,"rh","prcus-p",2.778,1.36987137794495,"HCP_replication",2.02792761767714,"prcus-p r"
"1158",108525,"rh","prcus-i",2.448,1.29698252677917,"HCP_replication",1.88745796451027,"prcus-i r"
"1159",108525,"rh","prcus-a",3.05,1.30912852287292,"HCP_replication",2.32979416971734,"prcus-a r"
"1160",108525,"rh","spls",3.175,1.3499972820282,"HCP_replication",2.35185658687399,"spls r"
"1161",108525,"rh","mcgs",2.279,1.34378933906555,"HCP_replication",1.69595035006363,"MCGS r"
"1162",108525,"rh","ifrms",3.491,1.31090927124023,"HCP_replication",2.66303708165648,"ifrms r"
"1163",101915,"lh","pos",2.39,1.41407263278961,"HCP_replication",1.69015363467231,"POS r"
"1164",101915,"lh","prculs",2.234,1.39879846572876,"HCP_replication",1.59708496594333,"prculs r"
"1165",101915,"lh","prcus-p",2.284,1.3357926607132,"HCP_replication",1.70984619632551,"prcus-p r"
"1166",101915,"lh","prcus-i",2.275,1.29585218429565,"HCP_replication",1.75560147026843,"prcus-i r"
"1167",101915,"lh","prcus-a",2.316,1.29550623893738,"HCP_replication",1.78771813704245,"prcus-a r"
"1168",101915,"lh","spls",2.76,1.32544362545013,"HCP_replication",2.08232168234442,"spls r"
"1169",101915,"lh","mcgs",2.28,1.30182707309723,"HCP_replication",1.75138468627447,"MCGS r"
"1170",101915,"lh","ifrms",3.578,1.39460492134094,"HCP_replication",2.56560115717911,"ifrms r"
"1171",101915,"lh","icgs-p",3.826,1.19479012489319,"HCP_replication",3.20223604153242,"icgs-p r"
"1172",102311,"lh","pos",2.424,1.40768337249756,"HCP_replication",1.72197814320933,"POS r"
"1173",102311,"lh","prculs",2.731,1.34050166606903,"HCP_replication",2.03729698300827,"prculs r"
"1174",102311,"lh","prcus-p",2.361,1.32066655158997,"HCP_replication",1.7877336237202,"prcus-p r"
"1175",102311,"lh","prcus-i",3.154,1.30702471733093,"HCP_replication",2.41311427257533,"prcus-i r"
"1176",102311,"lh","prcus-a",2.341,1.31134760379791,"HCP_replication",1.78518647017772,"prcus-a r"
"1177",102311,"lh","spls",2.683,1.32327723503113,"HCP_replication",2.02754187026945,"spls r"
"1178",102311,"lh","mcgs",2.31,1.30673933029175,"HCP_replication",1.76775883793461,"MCGS r"
"1179",102311,"lh","ifrms",4.278,1.32028126716614,"HCP_replication",3.24021866127233,"ifrms r"
"1180",102311,"lh","icgs-p",3.448,1.22692143917084,"HCP_replication",2.81028588295774,"icgs-p r"
"1181",102513,"lh","pos",2.489,1.41259098052979,"HCP_replication",1.76201040096299,"POS r"
"1182",102513,"lh","prculs",2.331,1.39114904403687,"HCP_replication",1.67559328742796,"prculs r"
"1183",102513,"lh","prcus-p",2.216,1.30200779438019,"HCP_replication",1.70198673891573,"prcus-p r"
"1184",102513,"lh","prcus-i",3.13,1.30674529075623,"HCP_replication",2.39526403664224,"prcus-i r"
"1185",102513,"lh","prcus-a",2.243,1.28257644176483,"HCP_replication",1.74882363885744,"prcus-a r"
"1186",102513,"lh","spls",2.736,1.37285149097443,"HCP_replication",1.99293224211603,"spls r"
"1187",102513,"lh","mcgs",2.286,1.30845069885254,"HCP_replication",1.74710442052172,"MCGS r"
"1188",102513,"lh","ifrms",3.12,1.33436560630798,"HCP_replication",2.33818976242399,"ifrms r"
"1189",102513,"lh","icgs-p",3.883,1.33720207214355,"HCP_replication",2.90382439639471,"icgs-p r"
"1190",102816,"lh","pos",2.256,1.44069910049438,"HCP_replication",1.56590644030099,"POS r"
"1191",102816,"lh","prculs",2.137,1.36759877204895,"HCP_replication",1.56259280402711,"prculs r"
"1192",102816,"lh","prcus-p",2.441,1.36963963508606,"HCP_replication",1.7822206202777,"prcus-p r"
"1193",102816,"lh","prcus-i",2.196,1.26410305500031,"HCP_replication",1.73720013674001,"prcus-i r"
"1194",102816,"lh","prcus-a",2.591,1.33178436756134,"HCP_replication",1.94551014646946,"prcus-a r"
"1195",102816,"lh","spls",2.888,1.34534406661987,"HCP_replication",2.14666275464833,"spls r"
"1196",102816,"lh","mcgs",2.108,1.31651639938354,"HCP_replication",1.60119539793585,"MCGS r"
"1197",102816,"lh","ifrms",3.556,1.2960467338562,"HCP_replication",2.7437282214505,"ifrms r"
"1198",102816,"lh","icgs-p",3.563,1.2440584897995,"HCP_replication",2.86401325115689,"icgs-p r"
"1199",103818,"lh","pos",2.689,1.39711213111877,"HCP_replication",1.9246844545303,"POS r"
"1200",103818,"lh","prculs",2.312,1.36102974414825,"HCP_replication",1.69871379368485,"prculs r"
"1201",103818,"lh","prcus-p",2.707,1.34660887718201,"HCP_replication",2.01023478002374,"prcus-p r"
"1202",103818,"lh","prcus-i",2.504,1.28700911998749,"HCP_replication",1.94559615865375,"prcus-i r"
"1203",103818,"lh","prcus-a",2.858,1.33779752254486,"HCP_replication",2.13634720638688,"prcus-a r"
"1204",103818,"lh","spls",2.925,1.34842884540558,"HCP_replication",2.16919121091645,"spls r"
"1205",103818,"lh","mcgs",2.417,1.28838908672333,"HCP_replication",1.87598608596335,"MCGS r"
"1206",103818,"lh","ifrms",4.209,1.28984808921814,"HCP_replication",3.26317497012485,"ifrms r"
"1207",103818,"lh","icgs-p",2.938,1.27975177764893,"HCP_replication",2.29575770185488,"icgs-p r"
"1208",104820,"lh","pos",2.182,1.4302898645401,"HCP_replication",1.52556489009422,"POS r"
"1209",104820,"lh","prculs",2.059,1.40307247638702,"HCP_replication",1.46749368592991,"prculs r"
"1210",104820,"lh","prcus-p",2.23,1.40093672275543,"HCP_replication",1.59179209437378,"prcus-p r"
"1211",104820,"lh","prcus-i",2.171,1.28667879104614,"HCP_replication",1.68728979999341,"prcus-i r"
"1212",104820,"lh","prcus-a",2.511,1.28786265850067,"HCP_replication",1.9497420656045,"prcus-a r"
"1213",104820,"lh","spls",2.454,1.32743215560913,"HCP_replication",1.84868205100389,"spls r"
"1214",104820,"lh","mcgs",2.138,1.30274605751038,"HCP_replication",1.64114870098769,"MCGS r"
"1215",104820,"lh","ifrms",2.802,1.25893557071686,"HCP_replication",2.2256897534514,"ifrms r"
"1216",104820,"lh","icgs-p",3.199,1.35184907913208,"HCP_replication",2.36638841523185,"icgs-p r"
"1217",105115,"lh","pos",2.495,1.38746273517609,"HCP_replication",1.79824649465872,"POS r"
"1218",105115,"lh","prculs",2.296,1.45987498760223,"HCP_replication",1.57273740525623,"prculs r"
"1219",105115,"lh","prcus-p",3.012,1.33847391605377,"HCP_replication",2.25032401743046,"prcus-p r"
"1220",105115,"lh","prcus-i",2.55,1.32039594650269,"HCP_replication",1.93123888842142,"prcus-i r"
"1221",105115,"lh","prcus-a",2.453,1.30635249614716,"HCP_replication",1.87774739760873,"prcus-a r"
"1222",105115,"lh","spls",2.911,1.34139287471771,"HCP_replication",2.17013229670883,"spls r"
"1223",105115,"lh","mcgs",2.447,1.31740629673004,"HCP_replication",1.85743760757311,"MCGS r"
"1224",105115,"lh","ifrms",4.028,1.3567636013031,"HCP_replication",2.96882964440623,"ifrms r"
"1225",105115,"lh","icgs-p",3.807,1.3053765296936,"HCP_replication",2.91639991481506,"icgs-p r"
"1226",106521,"lh","pos",2.306,1.41665387153625,"HCP_replication",1.62777940775281,"POS r"
"1227",106521,"lh","prculs",1.963,1.38515901565552,"HCP_replication",1.41716581115492,"prculs r"
"1228",106521,"lh","prcus-p",2.167,1.29777634143829,"HCP_replication",1.66977924531925,"prcus-p r"
"1229",106521,"lh","prcus-i",2.688,1.32743287086487,"HCP_replication",2.02496115547348,"prcus-i r"
"1230",106521,"lh","prcus-a",2.246,1.23487210273743,"HCP_replication",1.8188118389112,"prcus-a r"
"1231",106521,"lh","spls",2.572,1.34330463409424,"HCP_replication",1.91468110413707,"spls r"
"1232",106521,"lh","mcgs",2.115,1.28335285186768,"HCP_replication",1.64802688280313,"MCGS r"
"1233",106521,"lh","ifrms",3.323,1.36045229434967,"HCP_replication",2.44257002895385,"ifrms r"
"1234",106521,"lh","icgs-p",2.762,1.34127700328827,"HCP_replication",2.05923160781009,"icgs-p r"
"1235",107018,"lh","pos",2.58,1.44275629520416,"HCP_replication",1.78824380013183,"POS r"
"1236",107018,"lh","prculs",2.216,1.41209101676941,"HCP_replication",1.56930394265221,"prculs r"
"1237",107018,"lh","prcus-p",3.157,1.37625575065613,"HCP_replication",2.29390503799523,"prcus-p r"
"1238",107018,"lh","prcus-i",2.193,1.29409646987915,"HCP_replication",1.69461864014264,"prcus-i r"
"1239",107018,"lh","prcus-a",2.221,1.29636251926422,"HCP_replication",1.71325533328484,"prcus-a r"
"1240",107018,"lh","spls",2.919,1.31734907627106,"HCP_replication",2.21581360064611,"spls r"
"1241",107018,"lh","mcgs",2.269,1.30523228645325,"HCP_replication",1.73838788968792,"MCGS r"
"1242",107018,"lh","ifrms",3.321,1.34060037136078,"HCP_replication",2.47724830676349,"ifrms r"
"1243",107018,"lh","icgs-p",3.217,1.22002625465393,"HCP_replication",2.63682850080347,"icgs-p r"
"1244",108525,"lh","pos",2.61,1.43656957149506,"HCP_replication",1.81682812429595,"POS r"
"1245",108525,"lh","prculs",2.214,1.40703022480011,"HCP_replication",1.57352696550249,"prculs r"
"1246",108525,"lh","prcus-p",2.54,1.3546769618988,"HCP_replication",1.87498575043291,"prcus-p r"
"1247",108525,"lh","prcus-i",2.553,1.28540396690369,"HCP_replication",1.98614604103776,"prcus-i r"
"1248",108525,"lh","prcus-a",2.32,1.27537786960602,"HCP_replication",1.81906872879696,"prcus-a r"
"1249",108525,"lh","spls",2.679,1.34976696968079,"HCP_replication",1.98478704856259,"spls r"
"1250",108525,"lh","mcgs",2.363,1.33157849311829,"HCP_replication",1.774585585613,"MCGS r"
"1251",108525,"lh","ifrms",3.72,1.30697286128998,"HCP_replication",2.84627180118214,"ifrms r"
"1252",108525,"lh","icgs-p",3.188,1.31742930412292,"HCP_replication",2.41986419310933,"icgs-p r"
"1253",109123,"lh","pos",2.538,1.43018078804016,"HCP_replication",1.77460082055635,"POS r"
"1254",109123,"lh","prculs",2.361,1.39303541183472,"HCP_replication",1.69486000136235,"prculs r"
"1255",109123,"lh","prcus-p",2.52,1.31420111656189,"HCP_replication",1.91751473061644,"prcus-p r"
"1256",109123,"lh","prcus-i",2.436,1.32939767837524,"HCP_replication",1.83240879657412,"prcus-i r"
"1257",109123,"lh","prcus-a",3.181,1.2588222026825,"HCP_replication",2.52696528010184,"prcus-a r"
"1258",109123,"lh","spls",2.788,1.35273158550262,"HCP_replication",2.0610149344329,"spls r"
"1259",109123,"lh","mcgs",2.398,1.27538359165192,"HCP_replication",1.88021863829535,"MCGS r"
"1260",109123,"lh","ifrms",3.527,1.35056853294373,"HCP_replication",2.61149280023019,"ifrms r"
"1261",109123,"lh","icgs-p",2.944,1.3520849943161,"HCP_replication",2.17737791069052,"icgs-p r"
"1262",109325,"lh","pos",2.738,1.39754247665405,"HCP_replication",1.95915333218009,"POS r"
"1263",109325,"lh","prculs",2.301,1.39754557609558,"HCP_replication",1.64645793264822,"prculs r"
"1264",109325,"lh","prcus-p",2.434,1.39875948429108,"HCP_replication",1.74011331278558,"prcus-p r"
"1265",109325,"lh","prcus-i",2.485,1.3063907623291,"HCP_replication",1.90218736357996,"prcus-i r"
"1266",109325,"lh","prcus-a",2.96,1.23957002162933,"HCP_replication",2.38792480323885,"prcus-a r"
"1267",109325,"lh","spls",2.719,1.35342967510223,"HCP_replication",2.00897028491312,"spls r"
"1268",109325,"lh","mcgs",2.466,1.30369651317596,"HCP_replication",1.89154452365032,"MCGS r"
"1269",109325,"lh","ifrms",4.01,1.3067489862442,"HCP_replication",3.06868422490639,"ifrms r"
"1270",109325,"lh","icgs-p",3.076,1.30012512207031,"HCP_replication",2.3659261310956,"icgs-p r"
"1271",101410,"rh","pos",2.368,1.41312420368195,"HCP_replication",1.67571965283029,"POS r"
"1272",101410,"rh","prculs",2.201,1.40460062026978,"HCP_replication",1.56699347005646,"prculs r"
"1273",101410,"rh","prcus-p",2.476,1.31287777423859,"HCP_replication",1.8859333660637,"prcus-p r"
"1274",101410,"rh","prcus-i",2.592,1.30335485935211,"HCP_replication",1.98871395721689,"prcus-i r"
"1275",101410,"rh","prcus-a",2.738,1.28240478038788,"HCP_replication",2.13505130507378,"prcus-a r"
"1276",101410,"rh","spls",2.453,1.31895017623901,"HCP_replication",1.85981248131354,"spls r"
"1277",101410,"rh","mcgs",2.033,1.36748969554901,"HCP_replication",1.48666568137013,"MCGS r"
"1278",101410,"rh","ifrms",3.759,1.26870942115784,"HCP_replication",2.96285338258897,"ifrms r"
"1279",101410,"rh","icgs-p",3.059,1.1694757938385,"HCP_replication",2.6157018521603,"icgs-p r"
"1280",103515,"rh","pos",2.426,1.43921303749084,"HCP_replication",1.68564342929352,"POS r"
"1281",103515,"rh","prculs",2.218,1.42342674732208,"HCP_replication",1.55821155122507,"prculs r"
"1282",103515,"rh","prcus-p",3.123,1.34015226364136,"HCP_replication",2.33033222024669,"prcus-p r"
"1283",103515,"rh","prcus-i",2.422,1.29552781581879,"HCP_replication",1.86950829648475,"prcus-i r"
"1284",103515,"rh","prcus-a",2.48,1.28423082828522,"HCP_replication",1.93111701212736,"prcus-a r"
"1285",103515,"rh","spls",2.855,1.31920075416565,"HCP_replication",2.1641891812029,"spls r"
"1286",103515,"rh","mcgs",2.385,1.32599198818207,"HCP_replication",1.79865340157132,"MCGS r"
"1287",103515,"rh","ifrms",3.213,1.24731862545013,"HCP_replication",2.57592561711367,"ifrms r"
"1288",103515,"rh","icgs-p",3.187,1.20096981525421,"HCP_replication",2.65368867686771,"icgs-p r"
"1289",103818,"rh","pos",2.546,1.43488228321075,"HCP_replication",1.77436158337879,"POS r"
"1290",103818,"rh","prculs",2.474,1.41079080104828,"HCP_replication",1.75362640453972,"prculs r"
"1291",103818,"rh","prcus-p",2.843,1.34918355941772,"HCP_replication",2.10720029914016,"prcus-p r"
"1292",103818,"rh","prcus-i",3.385,1.29515445232391,"HCP_replication",2.61358789596581,"prcus-i r"
"1293",103818,"rh","prcus-a",3.046,1.291348695755,"HCP_replication",2.35877421026017,"prcus-a r"
"1294",103818,"rh","spls",3.339,1.34902286529541,"HCP_replication",2.4751248373161,"spls r"
"1295",103818,"rh","mcgs",2.383,1.31449031829834,"HCP_replication",1.81286995181896,"MCGS r"
"1296",103818,"rh","ifrms",3.489,1.31791245937347,"HCP_replication",2.64736855258099,"ifrms r"
"1297",103818,"rh","icgs-p",3.444,1.31512379646301,"HCP_replication",2.61876487161326,"icgs-p r"
"1298",105216,"rh","pos",2.613,1.46884405612946,"HCP_replication",1.77894990900906,"POS r"
"1299",105216,"rh","prculs",2.123,1.39405715465546,"HCP_replication",1.52289308434036,"prculs r"
"1300",105216,"rh","prcus-p",2.903,1.35364270210266,"HCP_replication",2.14458364492393,"prcus-p r"
"1301",105216,"rh","prcus-i",2.277,1.33571290969849,"HCP_replication",1.70470763849545,"prcus-i r"
"1302",105216,"rh","prcus-a",2.404,1.28582406044006,"HCP_replication",1.86961814914029,"prcus-a r"
"1303",105216,"rh","spls",2.698,1.35600101947784,"HCP_replication",1.98967402033291,"spls r"
"1304",105216,"rh","mcgs",2.288,1.31624090671539,"HCP_replication",1.73828361383296,"MCGS r"
"1305",105216,"rh","ifrms",3.848,1.29905343055725,"HCP_replication",2.96215683626603,"ifrms r"
"1306",105216,"rh","icgs-p",2.789,1.11666679382324,"HCP_replication",2.49761165589158,"icgs-p r"
"1307",105115,"rh","pos",2.517,1.44809126853943,"HCP_replication",1.73815011158702,"POS r"
"1308",105115,"rh","prculs",2.458,1.4534078836441,"HCP_replication",1.69119765185056,"prculs r"
"1309",105115,"rh","prcus-p",2.488,1.31755042076111,"HCP_replication",1.88835278012568,"prcus-p r"
"1310",105115,"rh","prcus-i",2.416,1.3269202709198,"HCP_replication",1.82075747348804,"prcus-i r"
"1311",105115,"rh","prcus-a",2.452,1.318803191185,"HCP_replication",1.85926150041901,"prcus-a r"
"1312",105115,"rh","spls",2.799,1.3353568315506,"HCP_replication",2.09606895615297,"spls r"
"1313",105115,"rh","mcgs",2.408,1.31781268119812,"HCP_replication",1.82727032024818,"MCGS r"
"1314",105115,"rh","ifrms",3.706,1.37262797355652,"HCP_replication",2.69993040459291,"ifrms r"
"1315",105115,"rh","icgs-p",3.197,1.33230221271515,"HCP_replication",2.39960571219402,"icgs-p r"
"1316",108222,"rh","pos",2.343,1.44237518310547,"HCP_replication",1.62440398825738,"POS r"
"1317",108222,"rh","prculs",2.258,1.40751791000366,"HCP_replication",1.6042424639514,"prculs r"
"1318",108222,"rh","prcus-p",2.598,1.31234836578369,"HCP_replication",1.9796572828805,"prcus-p r"
"1319",108222,"rh","prcus-i",2.051,1.3129711151123,"HCP_replication",1.56210595678228,"prcus-i r"
"1320",108222,"rh","prcus-a",2.322,1.28796589374542,"HCP_replication",1.80284277035287,"prcus-a r"
"1321",108222,"rh","spls",2.67,1.36481285095215,"HCP_replication",1.956312177261,"spls r"
"1322",108222,"rh","mcgs",2.127,1.32085824012756,"HCP_replication",1.61031663760873,"MCGS r"
"1323",108222,"rh","ifrms",3.435,1.32452952861786,"HCP_replication",2.59337366648549,"ifrms r"
"1324",108222,"rh","icgs-p",3.22,1.28792476654053,"HCP_replication",2.50014603620767,"icgs-p r"
"1325",108828,"rh","pos",2.366,1.45637679100037,"HCP_replication",1.62457958312754,"POS r"
"1326",108828,"rh","prculs",2.045,1.37223064899445,"HCP_replication",1.49027424908381,"prculs r"
"1327",108828,"rh","prcus-p",2.738,1.35104930400848,"HCP_replication",2.02657296952563,"prcus-p r"
"1328",108828,"rh","prcus-i",2.39,1.33810353279114,"HCP_replication",1.78610992455473,"prcus-i r"
"1329",108828,"rh","prcus-a",2.563,1.2316620349884,"HCP_replication",2.08092798770414,"prcus-a r"
"1330",108828,"rh","spls",2.624,1.36879599094391,"HCP_replication",1.91701321260483,"spls r"
"1331",108828,"rh","mcgs",2.38,1.33072435855865,"HCP_replication",1.78849961278071,"MCGS r"
"1332",108828,"rh","ifrms",3.826,1.32303464412689,"HCP_replication",2.89183659474381,"ifrms r"
"1333",108828,"rh","icgs-p",2.689,1.31656622886658,"HCP_replication",2.04243428172614,"icgs-p r"
"1334",109325,"rh","pos",2.632,1.43032503128052,"HCP_replication",1.84014118640129,"POS r"
"1335",109325,"rh","prculs",2.498,1.43838131427765,"HCP_replication",1.73667439586733,"prculs r"
"1336",109325,"rh","prcus-p",3.351,1.35994279384613,"HCP_replication",2.46407423544843,"prcus-p r"
"1337",109325,"rh","prcus-i",3.29,1.33191919326782,"HCP_replication",2.47011982155471,"prcus-i r"
"1338",109325,"rh","prcus-a",2.676,1.28511643409729,"HCP_replication",2.08230159462533,"prcus-a r"
"1339",109325,"rh","spls",2.968,1.35352432727814,"HCP_replication",2.19279398248311,"spls r"
"1340",109325,"rh","mcgs",2.576,1.34066259860992,"HCP_replication",1.92143795364393,"MCGS r"
"1341",109325,"rh","ifrms",3.756,1.3212411403656,"HCP_replication",2.84278159773369,"ifrms r"
"1342",109325,"rh","icgs-p",3.233,1.30724632740021,"HCP_replication",2.47313756576363,"icgs-p r"
"1343",110007,"rh","pos",2.275,1.4125691652298,"HCP_replication",1.61054060643459,"POS r"
"1344",110007,"rh","prculs",2.264,1.47481977939606,"HCP_replication",1.53510281841156,"prculs r"
"1345",110007,"rh","prcus-p",2.213,1.37262725830078,"HCP_replication",1.61223666994603,"prcus-p r"
"1346",110007,"rh","prcus-i",2.415,1.28568494319916,"HCP_replication",1.87837620155275,"prcus-i r"
"1347",110007,"rh","prcus-a",2.284,1.26035106182098,"HCP_replication",1.81219349845275,"prcus-a r"
"1348",110007,"rh","spls",2.661,1.33726191520691,"HCP_replication",1.9898869247228,"spls r"
"1349",110007,"rh","mcgs",2.411,1.33743333816528,"HCP_replication",1.80270667045541,"MCGS r"
"1350",110007,"rh","ifrms",3.108,1.35164833068848,"HCP_replication",2.29941466980313,"ifrms r"
"1351",110007,"rh","icgs-p",3.006,1.36387968063354,"HCP_replication",2.20400673364653,"icgs-p r"
"1352",101410,"lh","sps",2.308,1.30074000358582,"HCP_replication",1.77437458188217,"sps r"
"1353",101915,"lh","sps",2.088,1.31692934036255,"HCP_replication",1.58550647783819,"sps r"
"1354",102008,"lh","sps",2.026,1.34610843658447,"HCP_replication",1.50507934200356,"sps r"
"1355",103414,"lh","sps",2.153,1.26705086231232,"HCP_replication",1.69922144725181,"sps r"
"1356",103515,"lh","sps",2.142,1.23166537284851,"HCP_replication",1.73910872808426,"sps r"
"1357",103818,"lh","sps",2.517,1.24530518054962,"HCP_replication",2.02119130259228,"sps r"
"1358",104416,"lh","sps",2.04,1.34061205387115,"HCP_replication",1.52169301634227,"sps r"
"1359",104820,"lh","sps",2.15,1.2908433675766,"HCP_replication",1.66557775637517,"sps r"
"1360",105014,"lh","sps",2.198,1.29503333568573,"HCP_replication",1.69725360686267,"sps r"
"1361",105115,"lh","sps",2.323,1.31687140464783,"HCP_replication",1.76402949581948,"sps r"
