,sub,hemi,label_name,network_name,dice_coeff
0,133928,lh,SLOS2_fsavg,L_PFm_ROI,0
0,133928,lh,SLOS2_fsavg,L_IP0_ROI,0
0,517239,lh,SLOS2_fsavg,L_PGp_ROI,0.02666666666666667
0,517239,lh,SLOS2_fsavg,L_LO3_ROI,0
0,517239,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,517239,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,517239,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,517239,lh,SLOS2_fsavg,L_PGi_ROI,0
0,517239,lh,SLOS2_fsavg,L_PGs_ROI,0.9931972789115646
0,517239,lh,SLOS2_fsavg,L_STV_ROI,0
0,517239,lh,SLOS2_fsavg,L_PFm_ROI,0
0,517239,lh,SLOS2_fsavg,L_IP0_ROI,0
0,101309,lh,SLOS2_fsavg,L_PGp_ROI,0
0,101309,lh,SLOS2_fsavg,L_LO3_ROI,0
0,101309,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,101309,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,101309,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,101309,lh,SLOS2_fsavg,L_PGi_ROI,0
0,101309,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,101309,lh,SLOS2_fsavg,L_STV_ROI,0
0,101309,lh,SLOS2_fsavg,L_PFm_ROI,0
0,101309,lh,SLOS2_fsavg,L_IP0_ROI,0
0,101915,lh,SLOS2_fsavg,L_PGp_ROI,0
0,101915,lh,SLOS2_fsavg,L_LO3_ROI,0
0,101915,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,101915,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,101915,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,101915,lh,SLOS2_fsavg,L_PGi_ROI,0
0,101915,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,101915,lh,SLOS2_fsavg,L_STV_ROI,0
0,101915,lh,SLOS2_fsavg,L_PFm_ROI,0
0,101915,lh,SLOS2_fsavg,L_IP0_ROI,0
0,102008,lh,SLOS2_fsavg,L_PGp_ROI,0
0,102008,lh,SLOS2_fsavg,L_LO3_ROI,0
0,102008,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,102008,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,102008,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,102008,lh,SLOS2_fsavg,L_PGi_ROI,0
0,102008,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,102008,lh,SLOS2_fsavg,L_STV_ROI,0
0,102008,lh,SLOS2_fsavg,L_PFm_ROI,0
0,102008,lh,SLOS2_fsavg,L_IP0_ROI,0
0,103414,lh,SLOS2_fsavg,L_PGp_ROI,0.6299212598425197
0,103414,lh,SLOS2_fsavg,L_LO3_ROI,0
0,103414,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,103414,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,103414,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,103414,lh,SLOS2_fsavg,L_PGi_ROI,0
0,103414,lh,SLOS2_fsavg,L_PGs_ROI,0.7014925373134329
0,103414,lh,SLOS2_fsavg,L_STV_ROI,0
0,103414,lh,SLOS2_fsavg,L_PFm_ROI,0
0,103414,lh,SLOS2_fsavg,L_IP0_ROI,0
0,103515,lh,SLOS2_fsavg,L_PGp_ROI,0
0,103515,lh,SLOS2_fsavg,L_LO3_ROI,0
0,103515,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,103515,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,103515,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,103515,lh,SLOS2_fsavg,L_PGi_ROI,0
0,103515,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,103515,lh,SLOS2_fsavg,L_STV_ROI,0
0,103515,lh,SLOS2_fsavg,L_PFm_ROI,0
0,103515,lh,SLOS2_fsavg,L_IP0_ROI,0
0,103818,lh,SLOS2_fsavg,L_PGp_ROI,0
0,103818,lh,SLOS2_fsavg,L_LO3_ROI,0
0,103818,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,103818,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,103818,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,103818,lh,SLOS2_fsavg,L_PGi_ROI,0
0,103818,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,103818,lh,SLOS2_fsavg,L_STV_ROI,0
0,103818,lh,SLOS2_fsavg,L_PFm_ROI,0
0,103818,lh,SLOS2_fsavg,L_IP0_ROI,0
0,104416,lh,SLOS2_fsavg,L_PGp_ROI,0.29850746268656714
0,104416,lh,SLOS2_fsavg,L_LO3_ROI,0
0,104416,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,104416,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,104416,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,104416,lh,SLOS2_fsavg,L_PGi_ROI,0
0,104416,lh,SLOS2_fsavg,L_PGs_ROI,0
0,104416,lh,SLOS2_fsavg,L_STV_ROI,0
0,104416,lh,SLOS2_fsavg,L_PFm_ROI,0
0,104416,lh,SLOS2_fsavg,L_IP0_ROI,0.9038461538461539
0,104820,lh,SLOS2_fsavg,L_PGp_ROI,0.11267605633802817
0,104820,lh,SLOS2_fsavg,L_LO3_ROI,0
0,104820,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,104820,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,104820,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,104820,lh,SLOS2_fsavg,L_PGi_ROI,0
0,104820,lh,SLOS2_fsavg,L_PGs_ROI,0.9692307692307692
0,104820,lh,SLOS2_fsavg,L_STV_ROI,0
0,104820,lh,SLOS2_fsavg,L_PFm_ROI,0
0,104820,lh,SLOS2_fsavg,L_IP0_ROI,0
0,105014,lh,SLOS2_fsavg,L_PGp_ROI,0.6138613861386139
0,105014,lh,SLOS2_fsavg,L_LO3_ROI,0
0,105014,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,105014,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,105014,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,105014,lh,SLOS2_fsavg,L_PGi_ROI,0
0,105014,lh,SLOS2_fsavg,L_PGs_ROI,0.7155963302752294
0,105014,lh,SLOS2_fsavg,L_STV_ROI,0
0,105014,lh,SLOS2_fsavg,L_PFm_ROI,0
0,105014,lh,SLOS2_fsavg,L_IP0_ROI,0
0,105115,lh,SLOS2_fsavg,L_PGp_ROI,0.4935897435897436
0,105115,lh,SLOS2_fsavg,L_LO3_ROI,0
0,105115,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,105115,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,105115,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,105115,lh,SLOS2_fsavg,L_PGi_ROI,0
0,105115,lh,SLOS2_fsavg,L_PGs_ROI,0.8040712468193384
0,105115,lh,SLOS2_fsavg,L_STV_ROI,0
0,105115,lh,SLOS2_fsavg,L_PFm_ROI,0
0,105115,lh,SLOS2_fsavg,L_IP0_ROI,0
0,105216,lh,SLOS2_fsavg,L_PGp_ROI,0.17777777777777778
0,105216,lh,SLOS2_fsavg,L_LO3_ROI,0
0,105216,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,105216,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,105216,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,105216,lh,SLOS2_fsavg,L_PGi_ROI,0
0,105216,lh,SLOS2_fsavg,L_PGs_ROI,0.7813163481953291
0,105216,lh,SLOS2_fsavg,L_STV_ROI,0
0,105216,lh,SLOS2_fsavg,L_PFm_ROI,0
0,105216,lh,SLOS2_fsavg,L_IP0_ROI,0.345821325648415
0,105620,lh,SLOS2_fsavg,L_PGp_ROI,0.6639511201629328
0,105620,lh,SLOS2_fsavg,L_LO3_ROI,0
0,105620,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,105620,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,105620,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,105620,lh,SLOS2_fsavg,L_PGi_ROI,0
0,105620,lh,SLOS2_fsavg,L_PGs_ROI,0.3434343434343434
0,105620,lh,SLOS2_fsavg,L_STV_ROI,0
0,105620,lh,SLOS2_fsavg,L_PFm_ROI,0
0,105620,lh,SLOS2_fsavg,L_IP0_ROI,0.4230769230769231
0,106016,lh,SLOS2_fsavg,L_PGp_ROI,0.6356589147286822
0,106016,lh,SLOS2_fsavg,L_LO3_ROI,0
0,106016,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,106016,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,106016,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,106016,lh,SLOS2_fsavg,L_PGi_ROI,0
0,106016,lh,SLOS2_fsavg,L_PGs_ROI,0.6962962962962963
0,106016,lh,SLOS2_fsavg,L_STV_ROI,0
0,106016,lh,SLOS2_fsavg,L_PFm_ROI,0
0,106016,lh,SLOS2_fsavg,L_IP0_ROI,0
0,106319,lh,SLOS2_fsavg,L_PGp_ROI,0.5652173913043478
0,106319,lh,SLOS2_fsavg,L_LO3_ROI,0
0,106319,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,106319,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,106319,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,106319,lh,SLOS2_fsavg,L_PGi_ROI,0
0,106319,lh,SLOS2_fsavg,L_PGs_ROI,0.7547169811320755
0,106319,lh,SLOS2_fsavg,L_STV_ROI,0
0,106319,lh,SLOS2_fsavg,L_PFm_ROI,0
0,106319,lh,SLOS2_fsavg,L_IP0_ROI,0
0,107422,lh,SLOS2_fsavg,L_PGp_ROI,0
0,107422,lh,SLOS2_fsavg,L_LO3_ROI,0
0,107422,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,107422,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,107422,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,107422,lh,SLOS2_fsavg,L_PGi_ROI,0
0,107422,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,107422,lh,SLOS2_fsavg,L_STV_ROI,0
0,107422,lh,SLOS2_fsavg,L_PFm_ROI,0
0,107422,lh,SLOS2_fsavg,L_IP0_ROI,0
0,108222,lh,SLOS2_fsavg,L_PGp_ROI,0.29041095890410956
0,108222,lh,SLOS2_fsavg,L_LO3_ROI,0
0,108222,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,108222,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,108222,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,108222,lh,SLOS2_fsavg,L_PGi_ROI,0
0,108222,lh,SLOS2_fsavg,L_PGs_ROI,0.9071803852889667
0,108222,lh,SLOS2_fsavg,L_STV_ROI,0
0,108222,lh,SLOS2_fsavg,L_PFm_ROI,0
0,108222,lh,SLOS2_fsavg,L_IP0_ROI,0
0,108323,lh,SLOS2_fsavg,L_PGp_ROI,0
0,108323,lh,SLOS2_fsavg,L_LO3_ROI,0
0,108323,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,108323,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
