Sulci,beta
prculs-d,-1.5574186890421124
prcus-p,-1.6093053199110017
prcus-i,-3.613226876918739
prcus-a,-2.1089997315356985
ifrms,-3.0622154421793217
sspls-v,0.5180892377172676
mcgs,-0.8203717875388876
pos,-0.0
sbps,-0.0
prculs-d,-1.666366384258649
prcus-p,-2.1053626595711075
prcus-i,-3.376823988544894
prcus-a,-1.558760931820822
ifrms,-3.028303549072202
sspls-v,0.5379239333073145
mcgs,-1.154003985990812
pos,-0.03893044059914265
sbps,-0.21816760317576606
prculs-d,-1.9355396197217996
prcus-p,-2.003788182120163
prcus-i,-3.3218096388280034
prcus-a,-0.328055307700905
ifrms,-2.6557877844107787
sspls-v,0.747879809818484
mcgs,-0.6991634281250899
pos,-0.0
sbps,-0.0
prculs-d,-1.554113057341304
prcus-p,-2.284861089408907
prcus-i,-3.3758772065625497
prcus-a,-1.5740261308579946
ifrms,-2.833599769122074
sspls-v,0.4789899337287245
mcgs,-0.547697312887862
pos,-0.07080158634918901
sbps,-0.8477518351240776
prculs-d,-1.9999193141407874
prcus-p,-1.7969381118066368
prcus-i,-2.7598657290705555
prcus-a,-1.0442057215049514
ifrms,-2.4628862433899794
sspls-v,0.3423545534821177
mcgs,-1.1849283288203456
pos,-0.0
sbps,0.09538366877124516
prculs-d,-1.545470067004433
prcus-p,-2.2248126210584545
prcus-i,-3.6494039445158863
prcus-a,-1.6522943312146847
ifrms,-3.05406665106846
sspls-v,0.7752101994632526
mcgs,-0.7169634811006548
pos,0.0
sbps,-0.0
prculs-d,-1.508044913938716
prcus-p,-2.1521962013047378
prcus-i,-3.363351891486069
prcus-a,-1.5283149591803744
ifrms,-2.602207917639145
sspls-v,0.49822618985526146
mcgs,-1.0411951734691647
pos,0.2485984720825194
sbps,0.04782478998178349
prculs-d,-2.0063531353568105
prcus-p,-2.6776560897150543
prcus-i,-4.349665274443725
prcus-a,-2.356893352161056
ifrms,-2.7285066594950633
sspls-v,0.6922998527497153
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-1.7642230742362344
prcus-p,-2.088917525245146
prcus-i,-3.1364174818046746
prcus-a,-1.728118276798591
ifrms,-2.1693875748183187
sspls-v,0.05464199571471969
mcgs,-0.42930305412487885
pos,0.0
sbps,0.0
prculs-d,-1.6521616667610663
prcus-p,-1.7599390038476177
prcus-i,-3.2835502866360047
prcus-a,-1.2218659376165186
ifrms,-2.894706051287955
sspls-v,0.7710750493382089
mcgs,-0.6347603611357807
pos,-0.0
sbps,-0.0
prculs-d,-1.5249471573586557
prcus-p,-2.225926428264123
prcus-i,-3.345071922497524
prcus-a,-1.5129975777915634
ifrms,-2.792209182192266
sspls-v,0.5163850289005695
mcgs,-0.03191233240849815
pos,-0.1789094305410257
sbps,-0.04448337339818138
prculs-d,-0.17620921208097592
prcus-p,-1.816694972266643
prcus-i,-2.8083466920521456
prcus-a,-1.5624810046236082
ifrms,-2.2276571059045334
sspls-v,0.3878522702246116
mcgs,-0.8714411345001201
pos,0.5076872833166503
sbps,0.2388363384067284
prculs-d,-1.1398475914355435
prcus-p,-2.2484935721209682
prcus-i,-2.912234696603494
prcus-a,-0.9185618918321672
ifrms,-2.7726328314724733
sspls-v,0.15348576594897728
mcgs,-0.843131851578798
pos,-0.0
sbps,0.0
prculs-d,-0.6870567121024526
prcus-p,-2.0669313656520196
prcus-i,-3.3626886143031953
prcus-a,-1.4726904009781487
ifrms,-3.1128040301897055
sspls-v,0.027544959007769054
mcgs,-0.6144797875151853
pos,0.041765140986197415
sbps,-0.0
prculs-d,-1.4230477717531533
prcus-p,-1.650374986033648
prcus-i,-2.6316174240848635
prcus-a,-1.074872361668052
ifrms,-2.6808068392408755
sspls-v,0.17033219449352344
mcgs,-0.6602087124400678
pos,-0.0
sbps,-0.0
prculs-d,-1.4441999167290325
prcus-p,-1.605326632204735
prcus-i,-3.360929051585581
prcus-a,-1.0309679930368685
ifrms,-3.2416810656965414
sspls-v,0.08615101924320417
mcgs,-0.471528753382574
pos,-0.04064695525968718
sbps,-0.5012995608764795
prculs-d,-1.618341489950331
prcus-p,-1.6797111418848205
prcus-i,-3.002121276968734
prcus-a,-1.3217961501475173
ifrms,-2.4686409819516264
sspls-v,0.6887579836471479
mcgs,-0.7227394351672304
pos,0.0
sbps,-0.0
prculs-d,-1.4692237608866925
prcus-p,-2.1004118022342504
prcus-i,-3.2650114509633337
prcus-a,-1.448998682454786
ifrms,-2.7360002128595045
sspls-v,0.48642449751816436
mcgs,-0.8663800636486424
pos,0.0
sbps,-0.0
prculs-d,-1.4451906006538606
prcus-p,-2.146649775978422
prcus-i,-3.2811247426207997
prcus-a,-1.5019890373040903
ifrms,-2.712002721664462
sspls-v,0.37224868667251226
mcgs,-0.6505809832141108
pos,-0.0
sbps,-0.0
prculs-d,-1.4816281097394488
prcus-p,-2.2755477779702944
prcus-i,-3.3532992747096766
prcus-a,-1.5304661581912393
ifrms,-2.7627466108205807
sspls-v,0.3482462041547368
mcgs,-0.5823175681462557
pos,-1.0531571487881366
sbps,0.79860508266053
prculs-d,-0.7262354078049993
prcus-p,-2.6152280944046518
prcus-i,-1.9434523328601723
prcus-a,-1.3232970498336944
ifrms,-2.441501634496675
sspls-v,0.04632881609641599
mcgs,-1.014227608264287
pos,0.13626915692752029
sbps,-0.0
prculs-d,-1.4283306779266403
prcus-p,-2.4377757796705377
prcus-i,-3.1650042548893484
prcus-a,-1.6862131060282
ifrms,-2.97587616081705
sspls-v,0.2335639369688432
mcgs,-0.7723326388630176
pos,0.0
sbps,-0.01530872647456273
prculs-d,-1.5016872437573467
prcus-p,-2.230850533557455
prcus-i,-3.163271151123144
prcus-a,-1.5457581273392957
ifrms,-2.6947774432091416
sspls-v,0.5079625202254285
mcgs,-0.9737216822569108
pos,-0.0
sbps,-0.0
prculs-d,-1.591704686054419
prcus-p,-2.1449692999429746
prcus-i,-3.3265877683387566
prcus-a,-1.162424248147515
ifrms,-2.874391805611133
sspls-v,0.33168010514645885
mcgs,-0.6691015592224078
pos,-0.0
sbps,0.0
prculs-d,-1.6470259276785013
prcus-p,-2.379783237392937
prcus-i,-3.1945981996633943
prcus-a,-1.390212358371448
ifrms,-2.592164610281095
sspls-v,0.5648806559374672
mcgs,-0.3564976950331226
pos,0.0
sbps,-0.0
prculs-d,-1.5221159882525
prcus-p,-1.8083653382126803
prcus-i,-3.0067002227949655
prcus-a,-1.3306299531165988
ifrms,-2.8009357676444666
sspls-v,0.4429724446999067
mcgs,-0.7154650151459424
pos,0.16801471413642158
sbps,-0.011068923065253523
prculs-d,-1.364660625892817
prcus-p,-2.997733792410611
prcus-i,-3.1928087284684676
prcus-a,-1.9187165088783114
ifrms,-2.7650097866776435
sspls-v,1.4358001875506257
mcgs,-0.683490355210743
pos,0.4875705425833267
sbps,-0.2735481504561162
prculs-d,-1.4443461718241966
prcus-p,-2.1177075813703596
prcus-i,-3.228638603237021
prcus-a,-1.1930354884246903
ifrms,-2.899533080084624
sspls-v,0.3260040456780187
mcgs,-0.22346561994892153
pos,-0.3866330095973659
sbps,-0.40169437868163294
prculs-d,-1.5319212552253811
prcus-p,-1.5529187703619418
prcus-i,-3.544081494025286
prcus-a,-2.0524941891280553
ifrms,-3.037229594618029
sspls-v,0.4887890020102822
mcgs,-0.7780010788904889
pos,-0.0
sbps,-0.0
prculs-d,-1.6401985151082437
prcus-p,-2.0469960641040696
prcus-i,-3.308949780437893
prcus-a,-1.502735054026211
ifrms,-3.0005077298848475
sspls-v,0.5091459073552757
mcgs,-1.114405881232049
pos,-0.03321440065001122
sbps,-0.2152598817015411
prculs-d,-1.9106164155854588
prcus-p,-1.9461965682187963
prcus-i,-3.2570199094374774
prcus-a,-0.2798498067314984
ifrms,-2.6317372662220113
sspls-v,0.7193896143294661
mcgs,-0.6582048254536371
pos,-0.0
sbps,-0.0
prculs-d,-1.526031876449397
prcus-p,-2.2217319776689006
prcus-i,-3.3034933396386505
prcus-a,-1.5148374189319684
ifrms,-2.806751694296904
sspls-v,0.4507599181740164
mcgs,-0.5066690581272403
pos,-0.0652066295888306
sbps,-0.8474789449869858
prculs-d,-1.977593253374995
prcus-p,-1.7374651442648719
prcus-i,-2.6918907702727415
prcus-a,-0.9864175597030175
ifrms,-2.4376883035854715
sspls-v,0.3135548164998042
mcgs,-1.1362490173392592
pos,-0.0
sbps,0.06760235083671239
prculs-d,-1.522428344857916
prcus-p,-2.1510035928911524
prcus-i,-3.5713475187021397
prcus-a,-1.5887917154730766
ifrms,-3.0224917493539225
sspls-v,0.7419197800132186
mcgs,-0.672683770452597
pos,0.0
sbps,-0.0
prculs-d,-1.4785530891750154
prcus-p,-2.084146147621413
prcus-i,-3.283375474226519
prcus-a,-1.4635115068071436
ifrms,-2.568352185681875
sspls-v,0.4640262370588711
mcgs,-0.9817374231435754
pos,0.21882324670309491
sbps,0.011545160620480818
prculs-d,-1.9632634665639477
prcus-p,-2.579968199374024
prcus-i,-4.239198878945133
prcus-a,-2.2671754131862993
ifrms,-2.6974702693867316
sspls-v,0.658074695459274
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-1.740507624738777
prcus-p,-2.0519349241778637
prcus-i,-3.0844930077183395
prcus-a,-1.6794368315882937
ifrms,-2.1556931179444576
sspls-v,0.027473570015671436
mcgs,-0.384845108981685
pos,0.0
sbps,0.0
prculs-d,-1.6279261874605424
prcus-p,-1.6976940934596918
prcus-i,-3.2150264469434644
prcus-a,-1.1634810886290579
ifrms,-2.8692110496387113
sspls-v,0.7488633808976983
mcgs,-0.5952211748853773
pos,-0.0
sbps,-0.0
prculs-d,-1.4986253007679398
prcus-p,-2.1666210208877286
prcus-i,-3.27589512287173
prcus-a,-1.4564564150060535
ifrms,-2.766347531025022
sspls-v,0.48721010022600847
mcgs,-0.0
pos,-0.17419673404786154
sbps,-0.042568506494040356
prculs-d,-0.14671625022169174
prcus-p,-1.7624447163875716
prcus-i,-2.742006924171957
prcus-a,-1.508915315974095
ifrms,-2.2025329553811694
sspls-v,0.35860510262727646
mcgs,-0.8244460817527648
pos,0.49186272475722753
sbps,0.21431665714024306
prculs-d,-1.1149406994072995
prcus-p,-2.1728339960204965
prcus-i,-2.840177164638892
prcus-a,-0.8603626758107019
ifrms,-2.741472240938221
sspls-v,0.12629358236820834
mcgs,-0.8015715513384597
pos,-0.0
sbps,0.0
prculs-d,-0.6630756550736634
prcus-p,-2.0067120964628717
prcus-i,-3.2980974944840247
prcus-a,-1.4173442291756078
ifrms,-3.087925913645084
sspls-v,0.0
mcgs,-0.5687585554086616
pos,0.03278357632063084
sbps,-0.0
prculs-d,-1.3940965783747903
prcus-p,-1.575744546916233
prcus-i,-2.5476501604159383
prcus-a,-1.0068419597164124
ifrms,-2.6484319285958304
sspls-v,0.13318301309872013
mcgs,-0.6196349305673965
pos,-0.0
sbps,-0.0
prculs-d,-1.4186005740155918
prcus-p,-1.54150211310706
prcus-i,-3.2997517395603353
prcus-a,-0.9771248410624077
ifrms,-3.2231386404167446
sspls-v,0.0568795609617739
mcgs,-0.43025035776110143
pos,-0.03511411118952161
sbps,-0.5001913006488868
prculs-d,-1.5933456119036888
prcus-p,-1.619828782153242
prcus-i,-2.9329488420512786
prcus-a,-1.2647767034105124
ifrms,-2.4436797344881978
sspls-v,0.6607767910728489
mcgs,-0.6819617217349458
pos,0.0
sbps,-0.0
prculs-d,-1.4434731992558214
prcus-p,-2.0464435245909987
prcus-i,-3.1977396132038267
prcus-a,-1.3951904988361785
ifrms,-2.7112588829632362
sspls-v,0.459286155739312
mcgs,-0.8309689834060139
pos,0.0
sbps,-0.0
prculs-d,-1.4193661334910048
prcus-p,-2.0900938715952004
prcus-i,-3.213909007811177
prcus-a,-1.4479036944975854
ifrms,-2.687445810710105
sspls-v,0.34375562205956905
mcgs,-0.6101372154251671
pos,-0.0
sbps,-0.0
prculs-d,-1.4559076375719262
prcus-p,-2.217838535607825
prcus-i,-3.2857480635627523
prcus-a,-1.47486584989095
ifrms,-2.736591455614469
sspls-v,0.32147911422233505
mcgs,-0.5399904347660349
pos,-1.0528487501026254
sbps,0.7792801485926272
prculs-d,-0.7029027394102777
prcus-p,-2.542677626876371
prcus-i,-1.876025501381771
prcus-a,-1.2631441288256704
ifrms,-2.4153242438745908
sspls-v,0.017354584685493793
mcgs,-0.9595982853092198
pos,0.11481741448014003
sbps,-0.0
prculs-d,-1.4021530133673306
prcus-p,-2.371475526878545
prcus-i,-3.101098518398377
prcus-a,-1.627560638322035
ifrms,-2.939642092297481
sspls-v,0.21534031392098854
mcgs,-0.7263329377905633
pos,0.0
sbps,-0.007362303688972694
prculs-d,-1.474845311562418
prcus-p,-2.1738483149454852
prcus-i,-3.1002082154050576
prcus-a,-1.4869712184108883
ifrms,-2.661808779401563
sspls-v,0.4774543094629275
mcgs,-0.9330631417363628
pos,-0.0
sbps,-0.0
prculs-d,-1.566087342609614
prcus-p,-2.084535628777921
prcus-i,-3.2586478833901746
prcus-a,-1.1076962855013355
ifrms,-2.848379199931349
sspls-v,0.30340829214605436
mcgs,-0.6282812513527476
pos,-0.0
sbps,0.0
prculs-d,-1.6220399187850068
prcus-p,-2.3242074304916214
prcus-i,-3.127602558737699
prcus-a,-1.3354268723666725
ifrms,-2.566479983362987
sspls-v,0.5364448985049414
mcgs,-0.29608648398337895
pos,0.0
sbps,-0.0
prculs-d,-1.5000712994347403
prcus-p,-1.7218531442833032
prcus-i,-2.9234199278983652
prcus-a,-1.2631374336835972
ifrms,-2.782910363850827
sspls-v,0.41198088904414026
mcgs,-0.6698391681914357
pos,0.15222131384208942
sbps,-0.010249291923217569
prculs-d,-1.337752241495048
prcus-p,-2.9335601599512766
prcus-i,-3.1261009280946785
prcus-a,-1.8619157256083523
ifrms,-2.7351516014085657
sspls-v,1.4064608997956087
mcgs,-0.6387666284511073
pos,0.473765146984305
sbps,-0.27289170208909364
prculs-d,-1.4163521539946609
prcus-p,-2.058093664348323
prcus-i,-3.160027270352537
prcus-a,-1.139220473665485
ifrms,-2.8695316549978607
sspls-v,0.2988105657244688
mcgs,-0.18400520698650377
pos,-0.3795366865614814
sbps,-0.39763172388139406
prculs-d,-1.5064238214086485
prcus-p,-1.4965322208128828
prcus-i,-3.4749361111318335
prcus-a,-1.9959886467204115
ifrms,-3.0122437470567376
sspls-v,0.45948876630329716
mcgs,-0.735630342219062
pos,-0.0
sbps,-0.0
prculs-d,-1.614030635474239
prcus-p,-1.988629437682815
prcus-i,-3.2410755408645673
prcus-a,-1.4467091548156297
ifrms,-2.972711901408949
sspls-v,0.4803678734618049
mcgs,-1.0748077764732824
pos,-0.027498360700880853
sbps,-0.21235216022731596
prculs-d,-1.885693211449116
prcus-p,-1.88860495431743
prcus-i,-3.1922301800469564
prcus-a,-0.23164430576209996
ifrms,-2.6076867480332453
sspls-v,0.6908994188404489
mcgs,-0.617246222782187
pos,-0.0
sbps,-0.0
prculs-d,-1.4979506955574904
prcus-p,-2.158602865928892
prcus-i,-3.2311094727147536
prcus-a,-1.4556487070059427
ifrms,-2.779903619471739
sspls-v,0.4225299026193082
mcgs,-0.46564080336661473
pos,-0.05961167282847463
sbps,-0.8472060548498974
prculs-d,-1.9552671926092013
prcus-p,-1.6779921767231036
prcus-i,-2.623915811474927
prcus-a,-0.9286293979010866
ifrms,-2.4124903637809645
sspls-v,0.28475507951749146
mcgs,-1.087578753919077
pos,-0.0
sbps,0.03982572750927085
prculs-d,-1.4993899220224511
prcus-p,-2.0772063201081012
prcus-i,-3.493302732044584
prcus-a,-1.5252969891223371
ifrms,-2.990920430448641
sspls-v,0.708632895620015
mcgs,-0.6282396209026255
pos,0.0
sbps,-0.0
prculs-d,-1.4489797243807492
prcus-p,-2.0158885100601305
prcus-i,-3.2031719880099794
prcus-a,-1.3985538415274965
ifrms,-2.534422941382248
sspls-v,0.42976016072802425
mcgs,-0.9258392079724326
pos,0.193264394415298
sbps,0.0
prculs-d,-1.9202247965302315
prcus-p,-2.5000150379306896
prcus-i,-4.137797321152579
prcus-a,-2.1862148516655795
ifrms,-2.667770288746328
sspls-v,0.6247833336220743
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-1.7168007482055185
prcus-p,-2.0149596978745126
prcus-i,-3.0325826096198845
prcus-a,-1.630765119712211
ifrms,-2.1420004934133194
sspls-v,0.00030992779498395105
mcgs,-0.3403871638384885
pos,0.0
sbps,0.0
prculs-d,-1.6036907081600167
prcus-p,-1.6354491830717663
prcus-i,-3.146502607250925
prcus-a,-1.1050962396415984
ifrms,-2.843716047989468
sspls-v,0.7266517124571916
mcgs,-0.5556815668110623
pos,-0.0
sbps,-0.0
prculs-d,-1.4723032442576292
prcus-p,-2.107315110424839
prcus-i,-3.206717790180146
prcus-a,-1.3999149010138416
ifrms,-2.7404857410678374
sspls-v,0.458035029764273
mcgs,-0.0
pos,-0.16384313479812604
sbps,-0.038743597476080395
prculs-d,-0.1242729258736554
prcus-p,-1.7268373395488263
prcus-i,-2.6895540211684272
prcus-a,-1.4597259549689758
ifrms,-2.189201282900896
sspls-v,0.32955955947489457
mcgs,-0.7773174388098921
pos,0.47600838305417714
sbps,0.18972468128252734
prculs-d,-1.0899926079976707
prcus-p,-2.0969967523872253
prcus-i,-2.7679726259159345
prcus-a,-0.8020655790779673
ifrms,-2.710262447118663
sspls-v,0.0990714282698422
mcgs,-0.7594068328170595
pos,-0.0
sbps,0.0
prculs-d,-0.650112967983107
prcus-p,-1.9574517845212782
prcus-i,-3.2435292068500003
prcus-a,-1.3684537143394
ifrms,-3.0628888645719328
sspls-v,0.0
mcgs,-0.5229147133375462
pos,0.02380710008399029
sbps,-0.0
prculs-d,-1.36509350701987
prcus-p,-1.5009286524802876
prcus-i,-2.4634999978837313
prcus-a,-0.9386791888753353
ifrms,-2.616014116571416
sspls-v,0.09597211889438022
mcgs,-0.5792466023389052
pos,-0.0
sbps,-0.0
prculs-d,-1.393071343880787
prcus-p,-1.4779171240820668
prcus-i,-3.2387562172327162
prcus-a,-0.9234199030466761
ifrms,-3.204623548729786
sspls-v,0.02766901080309579
mcgs,-0.38897196213963064
pos,-0.029581267119356165
sbps,-0.4990830404212913
prculs-d,-1.5683497338570456
prcus-p,-1.5599464224216637
prcus-i,-2.863776407133823
prcus-a,-1.207757256673507
ifrms,-2.418718487024769
sspls-v,0.6327955984985492
mcgs,-0.6411839381448271
pos,0.0
sbps,-0.0
prculs-d,-1.4177226052055107
prcus-p,-1.9924751804297967
prcus-i,-3.13046769240412
prcus-a,-1.3413822653536707
ifrms,-2.6865175284662826
sspls-v,0.43214779469169995
mcgs,-0.7955579031633846
pos,0.0
sbps,-0.0
prculs-d,-1.393541666328149
prcus-p,-2.0335379672119793
prcus-i,-3.146693273001558
prcus-a,-1.3938183516910811
ifrms,-2.6628888997557487
sspls-v,0.31526255744662707
mcgs,-0.5696934996905866
pos,-0.0
sbps,-0.0
prculs-d,-1.4301871882773385
prcus-p,-2.160129354658924
prcus-i,-3.218196915622362
prcus-a,-1.4192655842733477
ifrms,-2.7104363168894063
sspls-v,0.2947120394844831
mcgs,-0.4977465604459206
pos,-1.051321294187774
sbps,0.758117444813935
prculs-d,-0.684576053866953
prcus-p,-2.473516612553727
prcus-i,-1.8148952794301676
prcus-a,-1.2060248603852695
ifrms,-2.390072556168233
sspls-v,0.0
mcgs,-0.9049692703095679
pos,0.09336575277281778
sbps,-0.0
prculs-d,-1.3759754236007207
prcus-p,-2.305175554323731
prcus-i,-3.037193024054492
prcus-a,-1.5689083678433189
ifrms,-2.9034081524662687
sspls-v,0.19711670273945214
mcgs,-0.68019354694113
pos,0.0
sbps,-0.0
prculs-d,-1.4480297386132217
prcus-p,-2.1163379805985927
prcus-i,-3.036919406614734
prcus-a,-1.4280163007526512
ifrms,-2.62886480061961
sspls-v,0.4469273020328924
mcgs,-0.89240411477684
pos,-0.0
sbps,-0.0
prculs-d,-1.5404698027890094
prcus-p,-2.0241014653125458
prcus-i,-3.1907074873848904
prcus-a,-1.0529680268122872
ifrms,-2.822366437842918
sspls-v,0.27513636976806277
mcgs,-0.5874609434830862
pos,-0.0
sbps,0.0
prculs-d,-1.59705390989151
prcus-p,-2.268631623590302
prcus-i,-3.0606069178120032
prcus-a,-1.2806413863618948
ifrms,-2.540795356444878
sspls-v,0.5080091410724162
mcgs,-0.23550925187000898
pos,0.0
sbps,-0.0
prculs-d,-1.4780015601025305
prcus-p,-1.6351472298804166
prcus-i,-2.8399870995119567
prcus-a,-1.195542109317419
ifrms,-2.7648726776736052
sspls-v,0.3809561793948867
mcgs,-0.6242133212369272
pos,0.13642791354775904
sbps,-0.009429660781180235
prculs-d,-1.3108438570972787
prcus-p,-2.8693865274919435
prcus-i,-3.0593931277208863
prcus-a,-1.8051149423383903
ifrms,-2.7052934161394853
sspls-v,1.3771216120405905
mcgs,-0.5940429016914703
pos,0.4599597513852856
sbps,-0.27223525372207413
prculs-d,-1.388358136165125
prcus-p,-1.9984797473262854
prcus-i,-3.0914159374680517
prcus-a,-1.085405458906278
ifrms,-2.839530229911092
sspls-v,0.27161708577092225
mcgs,-0.1443654618322063
pos,-0.3724884440671711
sbps,-0.39366827057399845
prculs-d,-1.4808728375450595
prcus-p,-1.4399203781014553
prcus-i,-3.4056127797160016
prcus-a,-1.9393755558133035
ifrms,-2.987196029126906
sspls-v,0.43015238326721944
mcgs,-0.693068203350015
pos,-0.0
sbps,-0.0
prculs-d,-1.5877911594236283
prcus-p,-1.9300514332080085
prcus-i,-3.172986402982823
prcus-a,-1.3905369994371852
ifrms,-2.944852619907873
sspls-v,0.4515356127498993
mcgs,-1.0350710066524322
pos,-0.021812769267033363
sbps,-0.20952498470817973
prculs-d,-1.8607277280819006
prcus-p,-1.8308185676564666
prcus-i,-3.127291267951861
prcus-a,-0.1833417782384947
ifrms,-2.583585962141418
sspls-v,0.6623768821941783
mcgs,-0.5671857084059655
pos,-0.0
sbps,-0.0
prculs-d,-1.4636292522451606
prcus-p,-2.081445062691106
prcus-i,-3.142640302029991
prcus-a,-1.3833069479852451
ifrms,-2.7470893057965333
sspls-v,0.38802655027466615
mcgs,-0.41549515865918485
pos,-0.0527733923435954
sbps,-0.8468725224601179
prculs-d,-1.9279797850065643
prcus-p,-1.6053029941720567
prcus-i,-2.5408353062775975
prcus-a,-0.8579994223653934
ifrms,-2.381692881797676
sspls-v,0.2495554009835519
mcgs,-1.0279920887910068
pos,-0.0
sbps,0.005824229283125788
prculs-d,-1.4711950968498753
prcus-p,-1.986878715232142
prcus-i,-3.397785007417612
prcus-a,-1.4476044419460459
ifrms,-2.952293350521745
sspls-v,0.6679095488556115
mcgs,-0.5741288961139112
pos,0.0
sbps,-0.0
prculs-d,-1.412938584693894
prcus-p,-1.932727484588572
prcus-i,-3.105435353095528
prcus-a,-1.3193579887039537
ifrms,-2.4930477018119186
sspls-v,0.3879638059201825
mcgs,-0.8592809657412979
pos,0.16432394836533432
sbps,0.0
prculs-d,-1.867476616095246
prcus-p,-2.412077735661056
prcus-i,-4.01860228990223
prcus-a,-2.0919581846563142
ifrms,-2.632148016320489
sspls-v,0.5845279056347729
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-1.697729821176624
prcus-p,-1.9818999598779965
prcus-i,-2.9826218036381333
prcus-a,-1.5781532874337012
ifrms,-2.127960116515322
sspls-v,0.0
mcgs,-0.2860516232179347
pos,0.0
sbps,0.0
prculs-d,-1.5740700929382352
prcus-p,-1.5593742076935362
prcus-i,-3.0627531872256863
prcus-a,-1.0337384213078644
ifrms,-2.8125559857286637
sspls-v,0.6995043311899612
mcgs,-0.5071895489806204
pos,-0.0
sbps,-0.0
prculs-d,-1.4400532488293325
prcus-p,-2.0346323437302383
prcus-i,-3.1219581553547093
prcus-a,-1.33067053863629
ifrms,-2.708822320772323
sspls-v,0.4223208730673638
mcgs,-0.0
pos,-0.15118873571511562
