alpha_level,fold,RMSE,Sulci,beta,Model
0.355,9.0,5.865243113309616,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,9.0,5.865243113309616,ifrms,-1.4670020086679607,"Lasso(alpha=0.355, max_iter=10000)"
0.355,9.0,5.865243113309616,sspls-v,0.6977630112427292,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,mcgs,0.11358891356364478,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,sbps,-1.228913759872538,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,prculs-d,-0.02924008068790418,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,prcus-p,1.746799340478075,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,ifrms,-1.5672650332160483,"Lasso(alpha=0.355, max_iter=10000)"
0.355,10.0,5.678044183911722,sspls-v,1.0187819064795642,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,mcgs,0.04271403652347762,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,sbps,-1.243469139231681,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,prcus-p,1.6476991077533412,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,prcus-i,-0.12413046293248987,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,ifrms,-1.5271892478858362,"Lasso(alpha=0.355, max_iter=10000)"
0.355,11.0,5.621304275662552,sspls-v,1.1241610081995106,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,mcgs,0.189923988467631,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,sbps,-1.1228833766505941,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,prcus-p,1.7056993415850938,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,prcus-i,-0.011256588213837494,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,ifrms,-1.5940902642025314,"Lasso(alpha=0.355, max_iter=10000)"
0.355,12.0,5.86755520267219,sspls-v,0.9963176288053058,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,mcgs,0.03032508613359553,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,pos,-0.21209230070961194,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,sbps,-1.1379846794049229,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,prcus-p,2.0681237814497866,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,prcus-i,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,prcus-a,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,ifrms,-1.6527458670827782,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.350382922055933,sspls-v,0.8444657098215405,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,mcgs,0.5267912601997157,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,pos,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,sbps,-1.5517194173556896,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,prcus-p,1.8487412305152222,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,prcus-i,-0.08887777838159572,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,prcus-a,0.10584418870331758,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,ifrms,-1.5192957795049211,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.444787518554455,sspls-v,0.9018311328932747,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,pos,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,sbps,-0.6804482699825158,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,prcus-p,1.889453616551863,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,prcus-a,0.2559505056493889,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,ifrms,-1.365022670908982,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.494813110578516,sspls-v,0.8270825481557039,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,mcgs,0.6574715374741165,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,sbps,-1.2443083686048506,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,prculs-d,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,prcus-p,1.6469930098727064,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,ifrms,-1.107713480385554,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.312330785748353,sspls-v,1.5602823603645823,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,pos,-0.040662976054780454,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,sbps,-1.2066929113439508,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,prcus-p,1.9454621287223028,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,prcus-a,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,ifrms,-1.754158503945012,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.513293795196046,sspls-v,0.6579911692114204,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,mcgs,0.07095518255426907,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,pos,-0.04207722046367859,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,sbps,-0.8170629139913516,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,prcus-p,1.6670128060801108,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,ifrms,-1.334883974707853,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.650896002049242,sspls-v,1.0742587787327638,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,mcgs,0.11501761672223977,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,sbps,-1.075000541185277,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,prcus-p,1.8294558726939787,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,ifrms,-1.4412730518843633,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.650719752805969,sspls-v,1.1181694953781696,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,mcgs,0.3572777556091549,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,sbps,-1.270495518707097,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,prcus-p,1.9671197095678001,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,prcus-i,-0.08442664733962048,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,ifrms,-1.7295510540808183,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.497505981437685,sspls-v,0.7923700825108908,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,sbps,-0.6838817564197202,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,prculs-d,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,prcus-p,1.4389307548574823,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,ifrms,-1.6824840083731205,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.577141651858261,sspls-v,1.0581624741699032,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,mcgs,0.19479966113392272,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,sbps,-1.1324996114012151,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,prcus-p,1.7153390769442378,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,ifrms,-1.4716312493140866,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.783727920084581,sspls-v,0.9740123440039358,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,mcgs,0.1780927686510634,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,sbps,-1.1033380725577768,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,prcus-p,1.7097505760792555,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,prcus-i,-0.01361348209272799,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,ifrms,-1.5816380799637026,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.864726042279911,sspls-v,1.004288660963684,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,mcgs,0.13464603040127943,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,sbps,-1.091375002070132,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,prculs-d,-0.10386547086636319,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,prcus-p,1.7063517225903697,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,prcus-i,-0.24306950791825585,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,ifrms,-1.6313020055783598,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.824277230010684,sspls-v,1.083459235120654,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,mcgs,0.0957279737116864,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,sbps,-1.5214977333724926,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,prculs-d,-0.2614852014629233,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,prcus-p,1.4458246952465537,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,prcus-a,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,ifrms,-1.7811011307156186,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.583040209662206,sspls-v,1.1265965158979843,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,mcgs,0.17551171325000942,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,pos,-0.007431543733129625,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,sbps,-1.1375848545151954,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,prculs-d,-0.005556724390476619,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,prcus-p,1.6084770049894133,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,prcus-i,-0.08248866352442899,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,ifrms,-1.6206476756963992,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.912842365605144,sspls-v,1.0474518037992684,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,mcgs,0.2273613027145062,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,sbps,-1.1745738305837374,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,prcus-p,1.6984313167263247,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,prcus-i,-0.01360090256019173,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,ifrms,-1.566863792366209,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.8336844159747905,sspls-v,1.0150142436182592,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,mcgs,0.20370848145259293,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,sbps,-1.1054180208682443,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,prcus-p,1.689499810710275,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,ifrms,-1.6057932339655316,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.817169681851087,sspls-v,0.955311016774106,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,mcgs,0.1800239488339818,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,sbps,-1.1521614495302226,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,prcus-p,1.673289162157006,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,prcus-i,-0.04023412664445131,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,ifrms,-1.5934756074298095,"Lasso(alpha=0.355, max_iter=10000)"
0.355,29.0,5.861854681777657,sspls-v,0.9806253347395223,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,sbps,-1.1089170025837658,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,prculs-d,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,prcus-p,1.1462410778131071,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,prcus-i,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,ifrms,-1.6908068967833934,"Lasso(alpha=0.355, max_iter=10000)"
0.355,30.0,5.556408119705661,sspls-v,0.8100104725226751,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,sbps,-1.2053976166385347,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,prcus-p,1.6706080287402758,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,prcus-i,-0.08516897983703534,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,ifrms,-1.6829623321800444,"Lasso(alpha=0.355, max_iter=10000)"
0.355,31.0,5.688913934496287,sspls-v,0.8785382530067104,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,mcgs,0.03454912286865273,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,sbps,-1.211107800964706,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,prcus-p,1.6149906121830178,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,prcus-i,-0.05896005640597018,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,ifrms,-1.4840933584440683,"Lasso(alpha=0.355, max_iter=10000)"
0.355,32.0,5.541664238026117,sspls-v,0.9878017826391402,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,mcgs,0.24800870233457015,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,pos,-0.2442756717248266,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,sbps,-1.1434792227988024,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,prcus-p,1.644434520730787,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,prcus-i,-0.15898694388738896,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,ifrms,-1.4093477322286456,"Lasso(alpha=0.355, max_iter=10000)"
0.355,33.0,5.820263348902894,sspls-v,0.8212309308488778,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,mcgs,0.11163958476500764,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,sbps,-1.0569356681312005,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,prculs-d,-0.14741177155541874,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,prcus-p,1.703825229922912,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,prcus-i,-0.006380487944592912,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,ifrms,-1.5712957276792217,"Lasso(alpha=0.355, max_iter=10000)"
0.355,34.0,5.838517967773589,sspls-v,1.052465783305439,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,pos,-0.06476898668673373,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,sbps,-1.1021028617630646,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,prculs-d,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,prcus-p,1.8322422179671995,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,prcus-i,-0.0520910536406892,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,prcus-a,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,ifrms,-1.5570829279157647,"Lasso(alpha=0.355, max_iter=10000)"
0.355,35.0,5.694858770447204,sspls-v,0.7976587922077183,"Lasso(alpha=0.355, max_iter=10000)"
0.38,1.0,5.725059286777185,mcgs,0.2071313055569867,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,sbps,-1.1147377220433459,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,prculs-d,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,prcus-p,1.6471180022961434,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,prcus-i,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,prcus-a,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,ifrms,-1.5696642216176826,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.725059286777185,sspls-v,0.9438975818163735,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,mcgs,0.06771328665228893,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,sbps,-0.9526770056621561,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,prculs-d,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,prcus-p,1.6561047829305997,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,prcus-i,-0.037690902423810166,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,prcus-a,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,ifrms,-1.4487634141976005,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.7427976653499675,sspls-v,0.8922054140978335,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,mcgs,0.22374104616313867,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,sbps,-1.167651709754723,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,prculs-d,-0.1504180969424848,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,prcus-p,1.399832231064863,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,prcus-i,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,prcus-a,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.7088947630913705,ifrms,-1.5223319260557793,"Lasso(alpha=0.38, max_iter=10000)"
