alpha_level,fold,RMSE,Sulci,beta,Model
1.034,8.0,5.347346124877514,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,8.0,5.347346124877514,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,8.0,5.347346124877514,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,8.0,5.347346124877514,prcus-p,-0.4781132109892202,"Lasso(alpha=1.034, max_iter=10000)"
1.034,8.0,5.347346124877514,prcus-i,-0.5357017446594009,"Lasso(alpha=1.034, max_iter=10000)"
1.034,8.0,5.347346124877514,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,8.0,5.347346124877514,ifrms,-1.5791142492541617,"Lasso(alpha=1.034, max_iter=10000)"
1.034,8.0,5.347346124877514,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,prculs-d,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,prcus-p,-0.39160514781015804,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,prcus-i,-0.7346855640015261,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,ifrms,-1.2949488215938534,"Lasso(alpha=1.034, max_iter=10000)"
1.034,9.0,5.099187320339455,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,pos,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,prcus-p,-0.6796634110546097,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,prcus-i,-0.598130434103536,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,ifrms,-1.4710439577238668,"Lasso(alpha=1.034, max_iter=10000)"
1.034,10.0,4.790705917728464,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,prcus-p,-0.3866561669015275,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,prcus-i,-0.9651035073961589,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,ifrms,-1.871916674372685,"Lasso(alpha=1.034, max_iter=10000)"
1.034,11.0,4.984716075919737,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,prcus-p,-0.1256973576662802,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,prcus-i,-0.07639765743645276,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,ifrms,-1.4734541269654895,"Lasso(alpha=1.034, max_iter=10000)"
1.034,12.0,5.0599012026821,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,prcus-p,-0.33039898355407565,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,prcus-i,-0.7472923494604734,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,ifrms,-1.7972721185923979,"Lasso(alpha=1.034, max_iter=10000)"
1.034,13.0,5.225391215054061,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,prcus-p,-0.32686664482305805,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,prcus-i,-0.32553296033587553,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,ifrms,-1.3280752715231263,"Lasso(alpha=1.034, max_iter=10000)"
1.034,14.0,5.265858946344679,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,prcus-p,-0.6023123152611877,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,prcus-i,-0.501329350155354,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,ifrms,-1.5722744003690008,"Lasso(alpha=1.034, max_iter=10000)"
1.034,15.0,5.229891465347816,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,prcus-p,-0.3085172129535397,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,prcus-i,-0.40575021961349667,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,ifrms,-1.4095713011868154,"Lasso(alpha=1.034, max_iter=10000)"
1.034,16.0,5.239677844557844,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,prcus-p,-0.5315018036065905,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,prcus-i,-0.5592878611805758,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,ifrms,-1.5695755043736592,"Lasso(alpha=1.034, max_iter=10000)"
1.034,17.0,5.341607803007627,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,pos,-0.5156983268691859,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,sbps,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,prcus-p,-0.6557134862932483,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,prcus-i,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,ifrms,-1.4853987703090534,"Lasso(alpha=1.034, max_iter=10000)"
1.034,18.0,4.946449598187517,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,prcus-p,-0.4951087402472332,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,prcus-i,-0.48490317675108136,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,ifrms,-1.629286192962937,"Lasso(alpha=1.034, max_iter=10000)"
1.034,19.0,5.274823514909599,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,prcus-p,-0.43017012933559007,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,prcus-i,-0.6024672790621906,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,ifrms,-1.532073968605483,"Lasso(alpha=1.034, max_iter=10000)"
1.034,20.0,5.379691231600042,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,prcus-p,-0.4583147960774386,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,prcus-i,-0.6038378238197669,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,ifrms,-1.603411219060786,"Lasso(alpha=1.034, max_iter=10000)"
1.034,21.0,5.30541591850378,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,prcus-p,-0.7204323751786084,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,prcus-i,-0.4709026294280406,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,ifrms,-1.4358116632567755,"Lasso(alpha=1.034, max_iter=10000)"
1.034,22.0,5.319950871374563,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,prcus-p,-0.25444832311821003,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,prcus-i,-0.45628951702634135,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,ifrms,-1.845976936508654,"Lasso(alpha=1.034, max_iter=10000)"
1.034,23.0,5.273306191496437,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,pos,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,prcus-p,-0.6977171119960269,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,prcus-i,-0.21047156924751936,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,ifrms,-1.4899862007174285,"Lasso(alpha=1.034, max_iter=10000)"
1.034,24.0,4.842975510372839,sspls-v,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,pos,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,prcus-p,-0.69950800441322,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,prcus-i,-0.6815476214644912,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,ifrms,-1.601531735284273,"Lasso(alpha=1.034, max_iter=10000)"
1.034,25.0,5.071674651350448,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,prcus-p,-0.08345906809233734,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,prcus-i,-0.5491443793901826,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,ifrms,-1.8835840755039397,"Lasso(alpha=1.034, max_iter=10000)"
1.034,26.0,5.158480508645322,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,prcus-p,-0.3756620157108691,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,prcus-i,-0.4998352389427049,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,ifrms,-1.6828109842859797,"Lasso(alpha=1.034, max_iter=10000)"
1.034,27.0,5.354199112010646,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,mcgs,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,pos,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,sbps,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,prculs-d,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,prcus-p,-0.5465082136173525,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,prcus-i,-0.767952460800268,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,prcus-a,0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,ifrms,-1.5005704604156413,"Lasso(alpha=1.034, max_iter=10000)"
1.034,28.0,5.1840126091032905,sspls-v,-0.0,"Lasso(alpha=1.034, max_iter=10000)"
1.105,1.0,5.253706465963888,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,prculs-d,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,prcus-p,-0.3406153534890833,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,prcus-i,-0.330831447572092,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,ifrms,-1.51179366841385,"Lasso(alpha=1.105, max_iter=10000)"
1.105,1.0,5.253706465963888,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,sbps,-0.011899962501681639,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,prculs-d,-0.13269839191303004,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,prcus-p,-0.7050177320603774,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,prcus-i,-0.260523500342444,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,ifrms,-1.3422586488870833,"Lasso(alpha=1.105, max_iter=10000)"
1.105,2.0,5.352225329723507,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,prculs-d,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,prcus-p,-0.1445324149041406,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,prcus-i,-0.4405070555211877,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,ifrms,-1.5623063276683957,"Lasso(alpha=1.105, max_iter=10000)"
1.105,3.0,5.203812611814339,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,prculs-d,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,prcus-p,-0.26334214162771014,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,prcus-i,-0.33905625246469884,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,ifrms,-1.103490791071832,"Lasso(alpha=1.105, max_iter=10000)"
1.105,4.0,5.118039112532373,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,prculs-d,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,prcus-p,-0.4032477848971772,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,prcus-i,-0.5178876996405546,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,ifrms,-1.4885916961853525,"Lasso(alpha=1.105, max_iter=10000)"
1.105,5.0,5.329388844163985,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,mcgs,0.08272892533689119,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,prculs-d,-0.12307943473714524,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,prcus-p,-0.5659290528340755,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,prcus-i,-0.33190773602912027,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,ifrms,-1.116380707350047,"Lasso(alpha=1.105, max_iter=10000)"
1.105,6.0,5.151207444058674,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,prculs-d,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,prcus-p,-0.23721886245557394,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,prcus-i,-0.5325693173487652,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,ifrms,-1.6642164261541539,"Lasso(alpha=1.105, max_iter=10000)"
1.105,7.0,5.227131240443867,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,prculs-d,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,prcus-p,-0.4313532883358718,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,prcus-i,-0.45062991512722544,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,ifrms,-1.5147939789311171,"Lasso(alpha=1.105, max_iter=10000)"
1.105,8.0,5.3386076179918955,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,pos,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,sbps,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,prculs-d,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,prcus-p,-0.34589404572703103,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,prcus-i,-0.652444575686832,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,prcus-a,0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,ifrms,-1.232476861445613,"Lasso(alpha=1.105, max_iter=10000)"
1.105,9.0,5.107678883114553,sspls-v,-0.0,"Lasso(alpha=1.105, max_iter=10000)"
1.105,10.0,4.812694045641342,mcgs,0.0,"Lasso(alpha=1.105, max_iter=10000)"
